     Index              y_true              y_pred        descriptor_1
         1    0.1000000000E+00    0.3936417496E+01    0.0000000000E+00
         2    0.2600000000E+01    0.3936417496E+01    0.0000000000E+00
         3    0.4090000000E+02    0.2465667962E+02    0.3181574917E+00
         4    0.1560000000E+01    0.4674163424E+01    0.1132801278E-01
         5    0.4660000000E+01    0.8852048790E+01    0.7547901246E-01
         6    0.6650000000E+01    0.1001326390E+02    0.9330935098E-01
         7    0.1316000000E+02    0.1546652531E+02    0.1770436185E+00
         8    0.2280000000E+01    0.3936417496E+01    0.0000000000E+00
         9    0.3140000000E+01    0.6876853869E+00   -0.4988394707E-01
        10    0.2309000000E+02    0.1866236115E+02    0.2261153487E+00
        11    0.6070000000E+01    0.3936417496E+01    0.0000000000E+00
        12    0.4360000000E+01    0.7460123226E+01    0.5410613872E-01
        13    0.1337000000E+02    0.1027115398E+02    0.9726922654E-01
        14    0.2141000000E+02    0.2362100516E+02    0.3022548170E+00
        15    0.4660000000E+01    0.5468369071E+01    0.2352295872E-01
        16    0.1128000000E+02    0.9145375575E+01    0.7998301504E-01
        17    0.7530000000E+01    0.1089084546E+02    0.1067845254E+00
        18    0.6970000000E+01    0.3771563243E+01   -0.2531320078E-02
        19    0.3600000000E+01    0.5249788445E+01    0.2016667572E-01
        20    0.7350000000E+01    0.7707010296E+01    0.5789706426E-01
        21    0.1002000000E+02    0.7682321969E+01    0.5751797755E-01
        22    0.1925000000E+02    0.2296829196E+02    0.2922324731E+00
        23    0.2305000000E+02    0.3225703052E+02    0.4348600973E+00
        24    0.2977000000E+02    0.2968754861E+02    0.3954059672E+00
        25    0.2492000000E+02    0.2969651131E+02    0.3955435885E+00
        26    0.2218000000E+02    0.2178222161E+02    0.2740204850E+00
        27    0.1799000000E+02    0.2061048787E+02    0.2560286340E+00
        28    0.5650000000E+01    0.3663894586E+01   -0.4184561220E-02
        29    0.2455000000E+02    0.1985019245E+02    0.2443543761E+00
        30    0.1040000000E+01    0.5246071772E+01    0.2010960658E-01
        31    0.7980000000E+01    0.7262598232E+01    0.5107316277E-01
        32    0.4200000000E+00    0.3936417496E+01    0.0000000000E+00
        33    0.2613000000E+02    0.2106273855E+02    0.2629728966E+00
        34    0.1546000000E+02    0.7674527987E+01    0.5739830176E-01
        35    0.2213000000E+02    0.2125813597E+02    0.2659732039E+00
        36    0.9540000000E+01    0.7837377085E+01    0.5989883289E-01
