     Index              y_true              y_pred        descriptor_1
         1    0.4660000000E+01    0.6483248165E+01    0.5741643845E-01
         2    0.6650000000E+01    0.6751203720E+01    0.7058734387E-01
         3    0.1316000000E+02    0.7655304432E+01    0.1150268964E+00
         4    0.2280000000E+01    0.5315139129E+01    0.0000000000E+00
         5    0.6070000000E+01    0.5315139129E+01    0.0000000000E+00
         6    0.4360000000E+01    0.9621000333E+01    0.2116473781E+00
         7    0.1337000000E+02    0.1481897659E+02    0.4671451739E+00
         8    0.1470000000E+02    0.1428259709E+02    0.4407803400E+00
         9    0.4660000000E+01    0.5164766994E+01   -0.7391289840E-02
        10    0.1128000000E+02    0.1022915862E+02    0.2415403778E+00
        11    0.7530000000E+01    0.1157096171E+02    0.3074944557E+00
        12    0.5980000000E+01    0.4880783948E+01   -0.2134999965E-01
        13    0.6970000000E+01    0.4524982388E+01   -0.3883882800E-01
        14    0.7350000000E+01    0.7889431084E+01    0.1265349989E+00
        15    0.4060000000E+01    0.5962928396E+01    0.3184099380E-01
        16    0.4810000000E+01    0.7008431384E+01    0.8323093779E-01
        17    0.1002000000E+02    0.1816987169E+02    0.6318527967E+00
        18    0.1925000000E+02    0.2409807784E+02    0.9232438167E+00
        19    0.2305000000E+02    0.3091210866E+02    0.1258176061E+01
        20    0.2977000000E+02    0.2524198623E+02    0.9794707128E+00
        21    0.3366000000E+02    0.3280388783E+02    0.1351163290E+01
        22    0.2492000000E+02    0.2182336528E+02    0.8114341400E+00
        23    0.2218000000E+02    0.1943600960E+02    0.6940876795E+00
        24    0.1799000000E+02    0.1505726163E+02    0.4788576750E+00
        25    0.1262000000E+02    0.1710819706E+02    0.5796679625E+00
        26    0.2455000000E+02    0.1774800130E+02    0.6111164658E+00
        27    0.1040000000E+01    0.1121099427E+02    0.2898008604E+00
        28    0.7980000000E+01    0.4632292514E+01   -0.3356417889E-01
        29    0.4200000000E+00    0.8314054703E+00   -0.2203904000E+00
        30    0.3850000000E+02    0.3343640971E+02    0.1382253841E+01
        31    0.2347000000E+02    0.2751499393E+02    0.1091196590E+01
        32    0.1576000000E+02    0.1230207376E+02    0.3434310412E+00
        33    0.2613000000E+02    0.1595614000E+02    0.5230405319E+00
        34    0.1546000000E+02    0.1240585615E+02    0.3485322900E+00
        35    0.2213000000E+02    0.1975038435E+02    0.7095402428E+00
        36    0.9540000000E+01    0.8416629600E+01    0.1524485568E+00
