     Index              y_true              y_pred        descriptor_1
         1    0.1000000000E+00    0.3962623587E+01    0.0000000000E+00
         2    0.2600000000E+01    0.5444351454E+01   -0.1011370500E+00
         3    0.4090000000E+02    0.2976616214E+02   -0.1761250380E+01
         4    0.1560000000E+01    0.5274986953E+01   -0.8957688000E-01
         5    0.6650000000E+01    0.1267043876E+02   -0.5943620000E+00
         6    0.2280000000E+01    0.3196864097E+01    0.5226780000E-01
         7    0.3140000000E+01   -0.2643650770E+01    0.4509189000E+00
         8    0.2309000000E+02    0.1395205208E+02   -0.6818400000E+00
         9    0.4360000000E+01    0.9180910631E+01   -0.3561802200E+00
        10    0.1337000000E+02    0.1567406230E+02   -0.7993778000E+00
        11    0.2141000000E+02    0.1739212679E+02   -0.9166462800E+00
        12    0.1470000000E+02    0.1203782682E+02   -0.5511823400E+00
        13    0.4660000000E+01    0.4260234980E+01   -0.2031381000E-01
        14    0.1128000000E+02    0.9073261148E+01   -0.3488324800E+00
        15    0.7530000000E+01    0.1138491664E+02   -0.5066172000E+00
        16    0.6140000000E+01    0.5204191581E+01   -0.8474466000E-01
        17    0.5980000000E+01    0.3530130589E+01    0.2952031000E-01
        18    0.7350000000E+01    0.9780231509E+01   -0.3970875600E+00
        19    0.4060000000E+01    0.5474302598E+01   -0.1031814000E+00
        20    0.4810000000E+01    0.6618064910E+01   -0.1812502200E+00
        21    0.1925000000E+02    0.1541451355E+02   -0.7816620000E+00
        22    0.2305000000E+02    0.3262555576E+02   -0.1956421600E+01
        23    0.2977000000E+02    0.3582391954E+02   -0.2174729620E+01
        24    0.3366000000E+02    0.3077212150E+02   -0.1829913300E+01
        25    0.2638000000E+02    0.2683528545E+02   -0.1561200000E+01
        26    0.2218000000E+02    0.2566581732E+02   -0.1481376600E+01
        27    0.1262000000E+02    0.1376100704E+02   -0.6688000000E+00
        28    0.5650000000E+01    0.2807572916E+01    0.7883932000E-01
        29    0.2455000000E+02    0.2176524085E+02   -0.1215138240E+01
        30    0.1040000000E+01    0.9544824761E+01   -0.3810196000E+00
        31    0.4200000000E+00    0.6648508757E+01   -0.1833282000E+00
        32    0.3850000000E+02    0.3765139394E+02   -0.2299466000E+01
        33    0.2347000000E+02    0.2313034056E+02   -0.1308314700E+01
        34    0.2613000000E+02    0.1629750379E+02   -0.8419315200E+00
        35    0.1546000000E+02    0.1027350305E+02   -0.4307563800E+00
        36    0.9540000000E+01    0.7388802413E+01   -0.2338578000E+00
