     Index              y_true              y_pred        descriptor_1
         1    0.3200000000E+01    0.2378753340E-01   -0.9964000000E+00
         2    0.1850000000E+02    0.1771643237E+02   -0.4315707000E+00
         3    0.8872000000E+02    0.6461501372E+02    0.1065644280E+01
         4    0.2045000000E+02    0.1155449843E+02   -0.6282875200E+00
         5    0.2078000000E+02    0.2966102882E+02   -0.5024512000E-01
         6    0.5301000000E+02    0.4198380441E+02    0.3431536500E+00
         7    0.2548000000E+02    0.2715394758E+02   -0.1302825000E+00
         8    0.2817000000E+02    0.3467540585E+02    0.1098364900E+00
         9    0.6524000000E+02    0.5114726733E+02    0.6356928600E+00
        10    0.4537000000E+02    0.3004600180E+02   -0.3795504000E-01
        11    0.1845000000E+02    0.4402546323E+02    0.4083326400E+00
        12    0.4263000000E+02    0.5166549084E+02    0.6522369000E+00
        13    0.6056000000E+02    0.5084332358E+02    0.6259896000E+00
        14    0.5090000000E+02    0.5778018961E+02    0.8474457600E+00
        15    0.4216000000E+02    0.4218986354E+02    0.3497319900E+00
        16    0.3187000000E+02    0.2917322204E+02   -0.6581812000E-01
        17    0.3120000000E+02    0.2824361451E+02   -0.9549540000E-01
        18    0.2551000000E+02    0.3131333714E+02    0.2504040000E-02
        19    0.1790000000E+02    0.3218026685E+02    0.3018036000E-01
        20    0.3007000000E+02    0.3310012514E+02    0.5954640000E-01
        21    0.2681000000E+02    0.2907955769E+02   -0.6880831000E-01
        22    0.2622000000E+02    0.3711067302E+02    0.1875812400E+00
        23    0.3682000000E+02    0.6283503678E+02    0.1008819360E+01
        24    0.5646000000E+02    0.6798020856E+02    0.1173076530E+01
        25    0.6900000000E+02    0.6828785102E+02    0.1182897870E+01
        26    0.7520000000E+02    0.7655284139E+02    0.1446753770E+01
        27    0.8285000000E+02    0.8061305923E+02    0.1576374300E+01
        28    0.6942000000E+02    0.6877294233E+02    0.1198384180E+01
        29    0.7737000000E+02    0.7116272378E+02    0.1274676820E+01
        30    0.6383000000E+02    0.6362088025E+02    0.1033907040E+01
        31    0.5774000000E+02    0.5657271421E+02    0.8088976800E+00
        32    0.5015000000E+02    0.3016783791E+02   -0.3406548000E-01
        33    0.2680000000E+02    0.3274959840E+02    0.4835600000E-01
        34    0.9080000000E+02    0.8449626176E+02    0.1700343700E+01
        35    0.6511000000E+02    0.5827237296E+02    0.8631584800E+00
        36    0.6029000000E+02    0.5767335639E+02    0.8440351600E+00
