     Index              y_true              y_pred        descriptor_1
         1    0.3200000000E+01    0.2349021422E+02    0.0000000000E+00
         2    0.1850000000E+02    0.2349021422E+02    0.0000000000E+00
         3    0.8872000000E+02    0.6506858717E+02    0.1726766408E+00
         4    0.2067000000E+02    0.2597092792E+02    0.1030250290E-01
         5    0.2078000000E+02    0.2408098890E+02    0.2453510781E-02
         6    0.2548000000E+02    0.2349021422E+02    0.0000000000E+00
         7    0.2817000000E+02    0.2544794541E+02    0.8130535701E-02
         8    0.6524000000E+02    0.4396180168E+02    0.8501931901E-01
         9    0.4263000000E+02    0.4161923039E+02    0.7529052703E-01
        10    0.6056000000E+02    0.4662594968E+02    0.9608363190E-01
        11    0.3615000000E+02    0.6037415830E+02    0.1531804905E+00
        12    0.5090000000E+02    0.6502389066E+02    0.1724910144E+00
        13    0.1790000000E+02    0.2895009305E+02    0.2267509449E-01
        14    0.1464000000E+02    0.3340733898E+02    0.4118621459E-01
        15    0.3187000000E+02    0.2429766118E+02    0.3353359432E-02
        16    0.3120000000E+02    0.2412022479E+02    0.2616459010E-02
        17    0.1790000000E+02    0.2330485752E+02   -0.7697937854E-03
        18    0.3682000000E+02    0.5034748144E+02    0.1115393017E+00
        19    0.5646000000E+02    0.6621773313E+02    0.1774490898E+00
        20    0.6900000000E+02    0.7747609698E+02    0.2242055238E+00
        21    0.7520000000E+02    0.8182521453E+02    0.2422675824E+00
        22    0.8285000000E+02    0.7396349517E+02    0.2096175484E+00
        23    0.6942000000E+02    0.7588164078E+02    0.2175836836E+00
        24    0.7737000000E+02    0.6117788511E+02    0.1565184000E+00
        25    0.6383000000E+02    0.5938659537E+02    0.1490791023E+00
        26    0.5774000000E+02    0.5312796303E+02    0.1230867526E+00
        27    0.4307000000E+02    0.5072864243E+02    0.1131222785E+00
        28    0.2720000000E+02    0.2361570733E+02    0.5211779003E-03
        29    0.6276000000E+02    0.4968662971E+02    0.1087947581E+00
        30    0.5060000000E+01    0.2349021422E+02    0.0000000000E+00
        31    0.5015000000E+02    0.2296725727E+02   -0.2171861070E-02
        32    0.2680000000E+02    0.2349021422E+02    0.0000000000E+00
        33    0.9080000000E+02    0.8458304093E+02    0.2537209454E+00
        34    0.6660000000E+02    0.7479078910E+02    0.2130533331E+00
        35    0.6511000000E+02    0.6072311013E+02    0.1546297014E+00
        36    0.6029000000E+02    0.4483599085E+02    0.8864986152E-01
