     Index              y_true              y_pred        descriptor_1
         1    0.1000000000E+00    0.1447624479E+01    0.0000000000E+00
         2    0.2600000000E+01    0.1447624479E+01    0.0000000000E+00
         3    0.4090000000E+02    0.2670829741E+02    0.3004449199E+00
         4    0.1560000000E+01    0.3521773811E+01    0.2466947859E-01
         5    0.4660000000E+01    0.1113892373E+02    0.1152661940E+00
         6    0.6650000000E+01    0.1230345685E+02    0.1291168963E+00
         7    0.1316000000E+02    0.6983571373E+01    0.6584334176E-01
         8    0.2280000000E+01    0.1447624479E+01    0.0000000000E+00
         9    0.3140000000E+01    0.2986274285E+01    0.1830036432E-01
        10    0.2309000000E+02    0.1766819508E+02    0.1929239196E+00
        11    0.1337000000E+02    0.1478833984E+02    0.1586715512E+00
        12    0.2141000000E+02    0.1955358810E+02    0.2153483719E+00
        13    0.1128000000E+02    0.9874530338E+01    0.1002277755E+00
        14    0.7530000000E+01    0.1000552499E+02    0.1017857973E+00
        15    0.6140000000E+01    0.7050592075E+01    0.6664047134E-01
        16    0.5980000000E+01    0.5552014152E+01    0.4881671323E-01
        17    0.6970000000E+01    0.4613494968E+01    0.3765417129E-01
        18    0.4390000000E+01    0.3445975408E+01    0.2376794895E-01
        19    0.3600000000E+01    0.3320450678E+01    0.2227498527E-01
        20    0.4060000000E+01    0.9156381372E+01    0.9168626874E-01
        21    0.4810000000E+01    0.1105482071E+02    0.1142658911E+00
        22    0.1002000000E+02    0.1584245445E+02    0.1712089598E+00
        23    0.2977000000E+02    0.3647559819E+02    0.4166150594E+00
        24    0.2492000000E+02    0.2339779580E+02    0.2610705377E+00
        25    0.2218000000E+02    0.2300361971E+02    0.2563822934E+00
        26    0.1799000000E+02    0.1997566521E+02    0.2203684647E+00
        27    0.1262000000E+02    0.1412494157E+02    0.1507812372E+00
        28    0.5650000000E+01    0.4423250008E+01    0.3539143934E-01
        29    0.2455000000E+02    0.1614276997E+02    0.1747808469E+00
        30    0.1040000000E+01    0.1447624479E+01    0.0000000000E+00
        31    0.7980000000E+01    0.3779614384E+01    0.2773617798E-01
        32    0.4200000000E+00    0.1447624479E+01    0.0000000000E+00
        33    0.2347000000E+02    0.2518994552E+02    0.2823859745E+00
        34    0.1576000000E+02    0.1791043000E+02    0.1958050088E+00
        35    0.1546000000E+02    0.1326931866E+02    0.1406046454E+00
        36    0.9540000000E+01    0.8550268969E+01    0.8447730037E-01
