     Index              y_true              y_pred        descriptor_1        descriptor_2
         1    0.2600000000E+01    0.8811467090E+00   -0.4797217620E-01    0.0000000000E+00
         2    0.4090000000E+02    0.3238766399E+02    0.3831508438E+00   -0.6946246610E-01
         3    0.1560000000E+01    0.4663295651E+01    0.5273567214E-01    0.3218535304E-01
         4    0.4660000000E+01    0.5234528936E+01    0.1281413216E+00    0.8687542847E-01
         5    0.1316000000E+02    0.1600298588E+02    0.7879044439E-01   -0.9969364557E-01
         6    0.2280000000E+01    0.3815767164E+01    0.0000000000E+00    0.0000000000E+00
         7    0.3140000000E+01    0.4447873668E+01    0.1846128867E-01    0.6728476085E-02
         8    0.2309000000E+02    0.2151806463E+02    0.2198840654E+00   -0.5752714701E-01
         9    0.6070000000E+01    0.5859444416E+00   -0.5279784119E-01    0.0000000000E+00
        10    0.4360000000E+01    0.5917927408E+01    0.1479112265E+00    0.9399308718E-01
        11    0.1470000000E+02    0.1225906153E+02    0.2481924791E+00    0.9119754041E-01
        12    0.4660000000E+01    0.6969716879E+01    0.6890806614E-01    0.1436255608E-01
        13    0.1128000000E+02    0.1153666802E+02    0.1215211495E+00   -0.3884187303E-02
        14    0.7530000000E+01    0.1038959377E+02    0.1347603425E+00    0.2259708226E-01
        15    0.6140000000E+01    0.3924051303E+01    0.3965894702E-01    0.3136392719E-01
        16    0.5980000000E+01    0.4435622356E+01    0.3534814092E-01    0.2087299674E-01
        17    0.6970000000E+01    0.4122546092E+01    0.3135371405E-01    0.2180295390E-01
        18    0.4390000000E+01    0.3502663693E+01   -0.1738240020E-02    0.2797970280E-02
        19    0.3600000000E+01    0.3794950727E+01    0.7945691317E-03    0.9394196102E-03
        20    0.7350000000E+01    0.4573011458E+01   -0.7162512725E-02   -0.1617594980E-01
        21    0.4060000000E+01    0.3597536856E+01    0.4885027116E-01    0.4339073742E-01
        22    0.4810000000E+01    0.3908829548E+01    0.1300576723E+00    0.1064009083E+00
        23    0.1002000000E+02    0.1349379026E+02    0.1734155553E+00    0.1258993417E-01
        24    0.1925000000E+02    0.1976728844E+02    0.3719719281E+00    0.9206061605E-01
        25    0.2305000000E+02    0.2060581548E+02    0.5217817994E+00    0.2047246568E+00
        26    0.2977000000E+02    0.3209078095E+02    0.5184855463E+00    0.4658338341E-01
        27    0.2492000000E+02    0.2802475753E+02    0.3202330897E+00   -0.6250690742E-01
        28    0.2638000000E+02    0.2291213080E+02    0.1586688000E+00   -0.1270647000E+00
        29    0.2218000000E+02    0.2908164491E+02    0.3518005764E+00   -0.5067733995E-01
        30    0.1262000000E+02    0.1621623118E+02    0.2237626477E+00    0.1742704071E-01
        31    0.1040000000E+01    0.5004173460E+01    0.0000000000E+00   -0.1608131958E-01
        32    0.4200000000E+00    0.3628153235E+01   -0.3066920776E-02    0.0000000000E+00
        33    0.3850000000E+02    0.3770703351E+02    0.4057446679E+00   -0.1227404021E+00
        34    0.2613000000E+02    0.2620630649E+02    0.3502845968E+00   -0.1302364084E-01
        35    0.2213000000E+02    0.1683124333E+02    0.2191041387E+00    0.5248537894E-02
        36    0.9540000000E+01    0.9201199701E+01    0.1012286326E+00    0.1092108082E-01
