     Index              y_true              y_pred        descriptor_1
         1    0.3200000000E+01    0.8878249167E+01    0.0000000000E+00
         2    0.1850000000E+02    0.8878249167E+01    0.0000000000E+00
         3    0.8872000000E+02    0.5848899884E+02    0.7065927000E+00
         4    0.2045000000E+02    0.1439966600E+02    0.7864007000E-01
         5    0.2067000000E+02    0.2161173930E+02    0.1813597100E+00
         6    0.2078000000E+02    0.2314964490E+02    0.2032636900E+00
         7    0.2817000000E+02    0.2088714456E+02    0.1710395000E+00
         8    0.4537000000E+02    0.3793199731E+02    0.4138048000E+00
         9    0.4263000000E+02    0.4617663994E+02    0.5312310500E+00
        10    0.6056000000E+02    0.4590787482E+02    0.5274031000E+00
        11    0.3615000000E+02    0.4191951269E+02    0.4705979200E+00
        12    0.5090000000E+02    0.6029866266E+02    0.7323672600E+00
        13    0.1790000000E+02    0.3924345060E+02    0.4324834800E+00
        14    0.4216000000E+02    0.4611322374E+02    0.5303278300E+00
        15    0.1464000000E+02    0.4375699772E+02    0.4967687300E+00
        16    0.2796000000E+02    0.3397429222E+02    0.3574362600E+00
        17    0.2551000000E+02    0.2795247497E+02    0.2716691200E+00
        18    0.1790000000E+02    0.1301756336E+02    0.5895515000E-01
        19    0.3682000000E+02    0.5999131787E+02    0.7279898300E+00
        20    0.5646000000E+02    0.6014271507E+02    0.7301461400E+00
        21    0.6900000000E+02    0.6260710924E+02    0.7652458500E+00
        22    0.7520000000E+02    0.6965649748E+02    0.8656484100E+00
        23    0.6942000000E+02    0.7734660050E+02    0.9751765000E+00
        24    0.7737000000E+02    0.7910703500E+02    0.1000249900E+01
        25    0.6383000000E+02    0.6194162183E+02    0.7557674900E+00
        26    0.5774000000E+02    0.5819183258E+02    0.7023602400E+00
        27    0.4307000000E+02    0.5840483101E+02    0.7053939200E+00
        28    0.2720000000E+02    0.2308861940E+02    0.2023945200E+00
        29    0.6276000000E+02    0.6171025543E+02    0.7524722000E+00
        30    0.5060000000E+01    0.2018192461E+02    0.1609952400E+00
        31    0.5015000000E+02    0.5113070502E+02    0.6017904800E+00
        32    0.2680000000E+02    0.1650484542E+02    0.1086235800E+00
        33    0.9080000000E+02    0.6524371191E+02    0.8027982800E+00
        34    0.6660000000E+02    0.5513198952E+02    0.6587797100E+00
        35    0.6511000000E+02    0.5307278162E+02    0.6294509600E+00
        36    0.4460000000E+02    0.4411922453E+02    0.5019278300E+00
