     Index              y_true              y_pred        descriptor_1
         1    0.1000000000E+00    0.4330920891E+01    0.0000000000E+00
         2    0.2600000000E+01   -0.3180440622E+01   -0.3055731900E+00
         3    0.4090000000E+02    0.2690837088E+02    0.9184837400E+00
         4    0.1560000000E+01    0.7194790719E+01    0.1165064200E+00
         5    0.4660000000E+01    0.6961056265E+01    0.1069977600E+00
         6    0.6650000000E+01    0.4832649381E+01    0.2041105000E-01
         7    0.2309000000E+02    0.1994310646E+02    0.6351265800E+00
         8    0.4360000000E+01    0.1166989407E+02    0.2985601800E+00
         9    0.1012000000E+02    0.9484201391E+01    0.2096430000E+00
        10    0.1470000000E+02    0.1950278407E+02    0.6172136200E+00
        11    0.4660000000E+01    0.9098227090E+01    0.1939410000E+00
        12    0.1128000000E+02    0.1079030480E+02    0.2627772000E+00
        13    0.7530000000E+01    0.1271873830E+02    0.3412287000E+00
        14    0.6140000000E+01    0.5883521813E+01    0.6316208000E-01
        15    0.5980000000E+01    0.5422419687E+01    0.4440377000E-01
        16    0.6970000000E+01    0.5125344102E+01    0.3231830000E-01
        17    0.3600000000E+01    0.3030034109E+01   -0.5292198000E-01
        18    0.7350000000E+01    0.1217789635E+01   -0.1266467400E+00
        19    0.4060000000E+01    0.6301867614E+01    0.8018100000E-01
        20    0.4810000000E+01    0.9639225799E+01    0.2159496200E+00
        21    0.1002000000E+02    0.2151875031E+02    0.6992260800E+00
        22    0.2305000000E+02    0.2823411886E+02    0.9724171100E+00
        23    0.2977000000E+02    0.2839727768E+02    0.9790546500E+00
        24    0.3366000000E+02    0.3330234564E+02    0.1178600000E+01
        25    0.2492000000E+02    0.2757427561E+02    0.9455737200E+00
        26    0.2218000000E+02    0.2070193607E+02    0.6659968800E+00
        27    0.1262000000E+02    0.1528702414E+02    0.4457103300E+00
        28    0.2455000000E+02    0.2016480153E+02    0.6441454600E+00
        29    0.1040000000E+01   -0.1870006249E+01   -0.2522628000E+00
        30    0.7980000000E+01    0.2348101931E+01   -0.8066398000E-01
        31    0.3850000000E+02    0.3311957002E+02    0.1171164420E+01
        32    0.1576000000E+02    0.1765005408E+02    0.5418418500E+00
        33    0.2613000000E+02    0.2197828342E+02    0.7179205600E+00
        34    0.1546000000E+02    0.1814434676E+02    0.5619504000E+00
        35    0.2213000000E+02    0.1429000915E+02    0.4051503000E+00
        36    0.9540000000E+01    0.1071430459E+02    0.2596854000E+00
