     Index              y_true              y_pred        descriptor_1
         1    0.1850000000E+02    0.2876799935E+02    0.0000000000E+00
         2    0.8872000000E+02    0.6852429252E+02   -0.3450266147E+00
         3    0.2045000000E+02    0.2391967477E+02    0.4207638304E-01
         4    0.2067000000E+02    0.1718917521E+02    0.1004872985E+00
         5    0.2817000000E+02    0.3463621380E+02   -0.5092753882E-01
         6    0.4537000000E+02    0.2876799935E+02    0.0000000000E+00
         7    0.4263000000E+02    0.4007952308E+02   -0.9816752088E-01
         8    0.3615000000E+02    0.4332759374E+02   -0.1263560348E+00
         9    0.5090000000E+02    0.5591818436E+02   -0.2356239900E+00
        10    0.4216000000E+02    0.3286862338E+02   -0.3558743318E-01
        11    0.1464000000E+02    0.3705138097E+02   -0.7188766585E-01
        12    0.2796000000E+02    0.2230722342E+02    0.5607010794E-01
        13    0.3187000000E+02    0.2726292631E+02    0.1306183788E-01
        14    0.3120000000E+02    0.2870460009E+02    0.5502131250E-03
        15    0.2551000000E+02    0.2945860585E+02   -0.5993456700E-02
        16    0.1790000000E+02    0.3009814151E+02   -0.1154369307E-01
        17    0.3007000000E+02    0.3049740050E+02   -0.1500867848E-01
        18    0.2681000000E+02    0.2338356079E+02    0.4672907008E-01
        19    0.2622000000E+02    0.2545694800E+02    0.2873509450E-01
        20    0.3682000000E+02    0.4284813194E+02   -0.1221950060E+00
        21    0.5646000000E+02    0.6870035458E+02   -0.3465545765E+00
        22    0.6900000000E+02    0.7147973903E+02   -0.3706755780E+00
        23    0.7520000000E+02    0.7403659596E+02   -0.3928653654E+00
        24    0.8285000000E+02    0.7384293145E+02   -0.3911846400E+00
        25    0.6942000000E+02    0.6993011240E+02   -0.3572270800E+00
        26    0.7737000000E+02    0.8843959718E+02   -0.5178624000E+00
        27    0.6383000000E+02    0.6783686648E+02   -0.3390607598E+00
        28    0.2720000000E+02    0.2796343815E+02    0.6982417260E-02
        29    0.6276000000E+02    0.6850499522E+02   -0.3448591423E+00
        30    0.5060000000E+01    0.2876799935E+02    0.0000000000E+00
        31    0.2680000000E+02    0.2876799935E+02    0.0000000000E+00
        32    0.5100000000E+02    0.4143153240E+02   -0.1099009890E+00
        33    0.7420000000E+02    0.4411475791E+02   -0.1331874712E+00
        34    0.6511000000E+02    0.5730027960E+02   -0.2476185600E+00
        35    0.6029000000E+02    0.5580800171E+02   -0.2346677653E+00
        36    0.4460000000E+02    0.3587660028E+02   -0.6169228362E-01
