     Index              y_true              y_pred        descriptor_1
         1    0.2600000000E+01   -0.1551268152E+01    0.7660000000E+00
         2    0.4090000000E+02    0.2667943725E+02   -0.2451325520E+01
         3    0.1560000000E+01    0.4214933209E+01    0.1088521700E+00
         4    0.4660000000E+01    0.6515261434E+01   -0.1533058100E+00
         5    0.3140000000E+01    0.6496366851E+01   -0.1511524800E+00
         6    0.6070000000E+01    0.2640299814E+01    0.2883060000E+00
         7    0.1337000000E+02    0.1053837056E+02   -0.6118013200E+00
         8    0.1012000000E+02    0.1295870707E+02   -0.8876361000E+00
         9    0.1470000000E+02    0.1152432888E+02   -0.7241665200E+00
        10    0.1128000000E+02    0.9729215276E+01   -0.5195855600E+00
        11    0.7530000000E+01    0.1090838668E+02   -0.6539703800E+00
        12    0.6140000000E+01    0.5747934607E+01   -0.6585705000E-01
        13    0.5980000000E+01    0.5772921738E+01   -0.6870472000E-01
        14    0.6970000000E+01    0.5658904744E+01   -0.5571072000E-01
        15    0.4390000000E+01    0.6266115787E+01   -0.1249118100E+00
        16    0.3600000000E+01    0.6182175096E+01   -0.1153454700E+00
        17    0.7350000000E+01    0.6937323058E+01   -0.2014062600E+00
        18    0.4060000000E+01    0.6461455925E+01   -0.1471738400E+00
        19    0.4810000000E+01    0.9770280698E+01   -0.5242656000E+00
        20    0.1002000000E+02    0.1590945881E+02   -0.1223919900E+01
        21    0.1925000000E+02    0.2747928884E+02   -0.2542480980E+01
        22    0.2305000000E+02    0.2846207979E+02   -0.2654485210E+01
        23    0.2977000000E+02    0.3113297983E+02   -0.2958875580E+01
        24    0.3366000000E+02    0.2981559393E+02   -0.2808739080E+01
        25    0.2492000000E+02    0.2758520706E+02   -0.2554552000E+01
        26    0.2638000000E+02    0.2875902018E+02   -0.2688326160E+01
        27    0.2218000000E+02    0.2420729961E+02   -0.2169587200E+01
        28    0.5650000000E+01    0.5360821202E+01   -0.2173949000E-01
        29    0.2455000000E+02    0.2280156922E+02   -0.2009382480E+01
        30    0.1040000000E+01    0.6627054685E+01   -0.1660463800E+00
        31    0.4200000000E+00    0.4104476943E+01    0.1214403700E+00
        32    0.1576000000E+02    0.1018953296E+02   -0.5720458800E+00
        33    0.2613000000E+02    0.1277007993E+02   -0.8661391200E+00
        34    0.1546000000E+02    0.1318641868E+02   -0.9135873600E+00
        35    0.2213000000E+02    0.1715479097E+02   -0.1365844760E+01
        36    0.9540000000E+01    0.1014317681E+02   -0.5667628800E+00
