     Index              y_true              y_pred        descriptor_1        descriptor_2
         1    0.2600000000E+01    0.5020347724E+01    0.2579600000E+01    0.0000000000E+00
         2    0.4090000000E+02    0.3349262999E+02    0.2476000000E+00    0.8875759614E-01
         3    0.4660000000E+01    0.5393948656E+01    0.2563500000E+01    0.2760757797E-02
         4    0.6650000000E+01    0.5882682268E+01    0.2315100000E+01   -0.1865335491E-01
         5    0.1316000000E+02    0.1372785989E+02    0.1720800000E+01    0.1111443444E-01
         6    0.3140000000E+01   -0.6710068539E-01    0.2278400000E+01   -0.9488463234E-01
         7    0.2309000000E+02    0.1829587609E+02    0.1181100000E+01    0.7129424104E-02
         8    0.4360000000E+01   -0.6969251544E+00    0.1895800000E+01   -0.1446435720E+00
         9    0.2141000000E+02    0.2332618467E+02    0.1143600000E+01    0.6403630618E-01
        10    0.1470000000E+02    0.1307464090E+02    0.1715200000E+01    0.2572190556E-02
        11    0.1128000000E+02    0.8676585672E+01    0.2187700000E+01    0.1221965376E-02
        12    0.7530000000E+01    0.7053540957E+01    0.2175900000E+01   -0.1977009804E-01
        13    0.5980000000E+01    0.4370337414E+01    0.2530300000E+01   -0.1331385292E-01
        14    0.3600000000E+01    0.7818916595E+01    0.2279000000E+01    0.8658924560E-03
        15    0.7350000000E+01    0.9145925800E+01    0.2172300000E+01    0.5221425200E-02
        16    0.4060000000E+01    0.5522101519E+01    0.2422600000E+01   -0.1119472620E-01
        17    0.4810000000E+01    0.6260648358E+01    0.2337000000E+01   -0.1165655326E-01
        18    0.1002000000E+02    0.1061313924E+02    0.4814000000E+00   -0.1631122652E+00
        19    0.1925000000E+02    0.2241979035E+02    0.1045200000E+01    0.4220665554E-01
        20    0.2305000000E+02    0.2442150723E+02    0.1159000000E+00   -0.3580395291E-01
        21    0.3366000000E+02    0.3264628741E+02   -0.4725000000E+00   -0.7808026050E-03
        22    0.2492000000E+02    0.2814396182E+02    0.1960000000E+00    0.1817969824E-01
        23    0.2638000000E+02    0.2995576673E+02    0.2279000000E+00    0.4367470000E-01
        24    0.2218000000E+02    0.1966007391E+02    0.9990000000E+00    0.3636072180E-02
        25    0.1799000000E+02    0.1313469342E+02    0.1894500000E+01    0.2303836425E-01
        26    0.1262000000E+02    0.2131565739E+02    0.8042000000E+00    0.2280199936E-02
        27    0.5650000000E+01    0.4580294227E+01    0.2479100000E+01   -0.1640250483E-01
        28    0.2455000000E+02    0.2653985789E+02    0.1565600000E+01    0.1494833990E+00
        29    0.1040000000E+01    0.6280547882E+01    0.1500300000E+01   -0.1035199091E+00
        30    0.7980000000E+01    0.9382363489E+01    0.2095100000E+01   -0.4080297500E-03
        31    0.4200000000E+00    0.8212130743E+00    0.2828200000E+01   -0.2358378000E-01
        32    0.3850000000E+02    0.3437526731E+02    0.1562000000E+00    0.8940561149E-01
        33    0.2347000000E+02    0.2521081970E+02    0.3484000000E+00   -0.6330399480E-03
        34    0.1576000000E+02    0.1430510533E+02    0.1607400000E+01    0.5635214487E-02
        35    0.2213000000E+02    0.1709560039E+02    0.1261500000E+01    0.1416472827E-02
        36    0.9540000000E+01    0.1118985253E+02    0.2052200000E+01    0.1680054402E-01
