     Index              y_true              y_pred        descriptor_1
         1    0.3200000000E+01    0.2033015756E+02    0.0000000000E+00
         2    0.1850000000E+02    0.2950274454E+02    0.1670623200E+00
         3    0.8872000000E+02    0.6270419161E+02    0.7717674900E+00
         4    0.2045000000E+02    0.1505758937E+02   -0.9603043000E-01
         5    0.2078000000E+02    0.3149011226E+02    0.2032586800E+00
         6    0.2548000000E+02    0.2366844749E+02    0.6080100000E-01
         7    0.2817000000E+02    0.3058391761E+02    0.1867539600E+00
         8    0.6524000000E+02    0.6547408608E+02    0.8222161800E+00
         9    0.4537000000E+02    0.2932299761E+02    0.1637885500E+00
        10    0.1845000000E+02    0.3370926658E+02    0.2436766200E+00
        11    0.4263000000E+02    0.5006552782E+02    0.5415767600E+00
        12    0.6056000000E+02    0.6932613863E+02    0.8923744500E+00
        13    0.3615000000E+02    0.2332539223E+02    0.5455286000E-01
        14    0.5090000000E+02    0.6034027702E+02    0.7287130000E+00
        15    0.1464000000E+02    0.3540537604E+02    0.2745682300E+00
        16    0.2796000000E+02    0.2402342541E+02    0.6726629000E-01
        17    0.3120000000E+02    0.2690935266E+02    0.1198283100E+00
        18    0.1790000000E+02    0.3143826639E+02    0.2023144000E+00
        19    0.3007000000E+02    0.3496321363E+02    0.2665150300E+00
        20    0.2622000000E+02    0.2975630930E+02    0.1716805500E+00
        21    0.3682000000E+02    0.4864666372E+02    0.5157346800E+00
        22    0.5646000000E+02    0.6322674563E+02    0.7812848800E+00
        23    0.6900000000E+02    0.7182443145E+02    0.9378764000E+00
        24    0.8285000000E+02    0.6463983589E+02    0.8070218000E+00
        25    0.6942000000E+02    0.9008892335E+02    0.1270531560E+01
        26    0.7737000000E+02    0.5612833584E+02    0.6520000000E+00
        27    0.5774000000E+02    0.4284207971E+02    0.4100145300E+00
        28    0.4307000000E+02    0.4911360813E+02    0.5242392400E+00
        29    0.2720000000E+02    0.2336011811E+02    0.5518533000E-01
        30    0.5060000000E+01    0.9275389104E+01   -0.2013429000E+00
        31    0.5015000000E+02    0.4166284434E+02    0.3885368600E+00
        32    0.2680000000E+02    0.2070396960E+02    0.6808320000E-02
        33    0.6660000000E+02    0.6435146290E+02    0.8017696000E+00
        34    0.7420000000E+02    0.5856844509E+02    0.6964422400E+00
        35    0.6029000000E+02    0.5611759254E+02    0.6518043300E+00
        36    0.4460000000E+02    0.3227276475E+02    0.2175133000E+00
