     Index              y_true              y_pred        descriptor_1
         1    0.3200000000E+01    0.2306214450E+02    0.0000000000E+00
         2    0.1850000000E+02    0.2306214450E+02    0.0000000000E+00
         3    0.8872000000E+02    0.7789866710E+02   -0.1427175206E+00
         4    0.2067000000E+02    0.2410261322E+02   -0.2707923647E-02
         5    0.2078000000E+02    0.2121997743E+02    0.4794423582E-02
         6    0.2817000000E+02    0.2559701708E+02   -0.6597258774E-02
         7    0.6524000000E+02    0.4917218074E+02   -0.6795397407E-01
         8    0.4537000000E+02    0.2306214450E+02    0.0000000000E+00
         9    0.4263000000E+02    0.4549827649E+02   -0.5839227174E-01
        10    0.6056000000E+02    0.5292430721E+02   -0.7771925753E-01
        11    0.3615000000E+02    0.5734844874E+02   -0.8923352722E-01
        12    0.5090000000E+02    0.6254471798E+02   -0.1027573363E+00
        13    0.1790000000E+02    0.2826410480E+02   -0.1353862063E-01
        14    0.4216000000E+02    0.3195496135E+02   -0.2314444301E-01
        15    0.1464000000E+02    0.3210054318E+02   -0.2352333423E-01
        16    0.2796000000E+02    0.2445764556E+02   -0.3631930720E-02
        17    0.3120000000E+02    0.2349595586E+02   -0.1129037332E-02
        18    0.2551000000E+02    0.2237474848E+02    0.1789016727E-02
        19    0.1790000000E+02    0.2266647747E+02    0.1029762928E-02
        20    0.2681000000E+02    0.2529885950E+02   -0.5821273905E-02
        21    0.2622000000E+02    0.3571166329E+02   -0.3292163458E-01
        22    0.3682000000E+02    0.5937966829E+02   -0.9451997871E-01
        23    0.6900000000E+02    0.8144586965E+02   -0.1519494691E+00
        24    0.8285000000E+02    0.6888645963E+02   -0.1192623516E+00
        25    0.6942000000E+02    0.7440926326E+02   -0.1336359990E+00
        26    0.7737000000E+02    0.6072134341E+02   -0.9801182208E-01
        27    0.6383000000E+02    0.6601477190E+02   -0.1117884978E+00
        28    0.5774000000E+02    0.4950354919E+02   -0.6881639351E-01
        29    0.4307000000E+02    0.5749910731E+02   -0.8962563117E-01
        30    0.6276000000E+02    0.5071346744E+02   -0.7196532647E-01
        31    0.5060000000E+01    0.2306214450E+02    0.0000000000E+00
        32    0.9080000000E+02    0.9406411138E+02   -0.1847897020E+00
        33    0.6660000000E+02    0.6744261535E+02   -0.1155046028E+00
        34    0.5100000000E+02    0.4213484690E+02   -0.4963861069E-01
        35    0.7420000000E+02    0.5719700606E+02   -0.8883938252E-01
        36    0.6029000000E+02    0.3770817672E+02   -0.3811775994E-01
