     Index              y_true              y_pred        descriptor_1
         1    0.3200000000E+01    0.2925419531E+01    0.0000000000E+00
         2    0.1850000000E+02    0.1915689925E+02   -0.2979000000E+00
         3    0.2067000000E+02    0.3636691926E+02   -0.6137593700E+00
         4    0.2548000000E+02    0.5573553573E+01   -0.4860180000E-01
         5    0.2817000000E+02    0.2499641682E+02   -0.4050739800E+00
         6    0.4537000000E+02    0.4521747439E+02   -0.7761956000E+00
         7    0.1845000000E+02    0.3301073690E+02   -0.5521626000E+00
         8    0.6056000000E+02    0.4827757635E+02   -0.8323583400E+00
         9    0.3615000000E+02    0.3844879260E+02   -0.6519684600E+00
        10    0.1790000000E+02    0.3286360200E+02   -0.5494622000E+00
        11    0.4216000000E+02    0.4250990283E+02   -0.7265029300E+00
        12    0.2796000000E+02    0.2314495475E+02   -0.3710936800E+00
        13    0.3187000000E+02    0.2078279933E+02   -0.3277405100E+00
        14    0.2551000000E+02    0.2521879027E+02   -0.4091552500E+00
        15    0.1790000000E+02    0.2928355000E+02   -0.4837567000E+00
        16    0.3007000000E+02    0.2973046982E+02   -0.4919591200E+00
        17    0.2622000000E+02    0.3856326894E+02   -0.6540694700E+00
        18    0.5646000000E+02    0.5948317643E+02   -0.1038017240E+01
        19    0.6900000000E+02    0.6491248381E+02   -0.1137662540E+01
        20    0.7520000000E+02    0.7527183916E+02   -0.1327790120E+01
        21    0.8285000000E+02    0.6638762291E+02   -0.1164736100E+01
        22    0.6942000000E+02    0.6980523534E+02   -0.1227460310E+01
        23    0.7737000000E+02    0.7833450961E+02   -0.1384000000E+01
        24    0.6383000000E+02    0.6377992427E+02   -0.1116876420E+01
        25    0.5774000000E+02    0.6551355419E+02   -0.1148694120E+01
        26    0.2720000000E+02    0.1975707443E+02   -0.3089151500E+00
        27    0.6276000000E+02    0.6761581905E+02   -0.1187277460E+01
        28    0.5060000000E+01    0.2741257528E+02   -0.4494182800E+00
        29    0.5015000000E+02    0.5720953025E+02   -0.9962885000E+00
        30    0.2680000000E+02    0.3192215874E+02   -0.5321836800E+00
        31    0.6660000000E+02    0.6366466279E+02   -0.1114761000E+01
        32    0.5100000000E+02    0.4239067093E+02   -0.7243146400E+00
        33    0.7420000000E+02    0.5065275782E+02   -0.8759505800E+00
        34    0.6511000000E+02    0.6546991063E+02   -0.1147893120E+01
        35    0.6029000000E+02    0.5736476128E+02   -0.9991374900E+00
        36    0.4460000000E+02    0.3876060646E+02   -0.6576912500E+00
