     Index              y_true              y_pred        descriptor_1
         1    0.3200000000E+01    0.1015986746E+02    0.0000000000E+00
         2    0.1850000000E+02    0.1015986746E+02    0.0000000000E+00
         3    0.8872000000E+02    0.6408115856E+02   -0.6590558400E+00
         4    0.2045000000E+02    0.1495465541E+02   -0.5860455000E-01
         5    0.2067000000E+02    0.2438514016E+02   -0.1738691500E+00
         6    0.2078000000E+02    0.2123011273E+02   -0.1353066600E+00
         7    0.5301000000E+02    0.4385741648E+02   -0.4118700800E+00
         8    0.2548000000E+02    0.1289224750E+02   -0.3339666000E-01
         9    0.1845000000E+02    0.3965870612E+02   -0.3605511200E+00
        10    0.4263000000E+02    0.4865822036E+02   -0.4705481600E+00
        11    0.6056000000E+02    0.5867606931E+02   -0.5929918500E+00
        12    0.3615000000E+02    0.2704037020E+02   -0.2063228400E+00
        13    0.1790000000E+02    0.3390792069E+02   -0.2902618400E+00
        14    0.4216000000E+02    0.4211795174E+02   -0.3906093800E+00
        15    0.1464000000E+02    0.4884189148E+02   -0.4727930900E+00
        16    0.2796000000E+02    0.2103309334E+02   -0.1328985800E+00
        17    0.3120000000E+02    0.2189249399E+02   -0.1434026500E+00
        18    0.1790000000E+02    0.3021734639E+02   -0.2451536000E+00
        19    0.2622000000E+02    0.3502791255E+02   -0.3039510000E+00
        20    0.3682000000E+02    0.4977884712E+02   -0.4842450800E+00
        21    0.5646000000E+02    0.6659616830E+02   -0.6897956800E+00
        22    0.6900000000E+02    0.7161419030E+02   -0.7511287200E+00
        23    0.7520000000E+02    0.6229303132E+02   -0.6372003600E+00
        24    0.8285000000E+02    0.7340708741E+02   -0.7730425000E+00
        25    0.7737000000E+02    0.8073157189E+02   -0.8625664000E+00
        26    0.6383000000E+02    0.6548200337E+02   -0.6761777400E+00
        27    0.5774000000E+02    0.6024199829E+02   -0.6121315000E+00
        28    0.4307000000E+02    0.5593851031E+02   -0.5595318900E+00
        29    0.2720000000E+02    0.1276733170E+02   -0.3186987000E-01
        30    0.5060000000E+01    0.2650188614E+02   -0.1997411900E+00
        31    0.5015000000E+02    0.5206247313E+02   -0.5121568200E+00
        32    0.2680000000E+02    0.1889918155E+02   -0.1068167300E+00
        33    0.9080000000E+02    0.7374532035E+02   -0.7771765700E+00
        34    0.7420000000E+02    0.6088411454E+02   -0.6199798000E+00
        35    0.6511000000E+02    0.4564044822E+02   -0.4336632800E+00
        36    0.6029000000E+02    0.6315339412E+02   -0.6477161900E+00
