     Index              y_true              y_pred        descriptor_1
         1    0.1000000000E+00    0.2119221281E+01    0.0000000000E+00
         2    0.2600000000E+01    0.2192448089E+01    0.5310000000E-02
         3    0.1560000000E+01    0.2707703974E+01    0.4267348500E-01
         4    0.4660000000E+01    0.4161339922E+01    0.1480830622E+00
         5    0.6650000000E+01    0.5157420098E+01    0.2203132449E+00
         6    0.2280000000E+01    0.2075396310E+01   -0.3177942624E-02
         7    0.3140000000E+01    0.3723111049E+01    0.1163051468E+00
         8    0.4360000000E+01    0.8616744417E+01    0.4711641641E+00
         9    0.1337000000E+02    0.1400931305E+02    0.8622031860E+00
        10    0.2141000000E+02    0.1557645557E+02    0.9758436270E+00
        11    0.1012000000E+02    0.1387040117E+02    0.8521300704E+00
        12    0.1470000000E+02    0.1683972242E+02    0.1067448698E+01
        13    0.4660000000E+01    0.6891859486E+01    0.3460851225E+00
        14    0.1128000000E+02    0.1143424484E+02    0.6754735912E+00
        15    0.7530000000E+01    0.1297241061E+02    0.7870128000E+00
        16    0.6140000000E+01    0.3765232029E+01    0.1193595255E+00
        17    0.6970000000E+01    0.2835638386E+01    0.5195057556E-01
        18    0.4390000000E+01    0.4681258777E+01    0.1857846798E+00
        19    0.7350000000E+01    0.6023548510E+01    0.2831200500E+00
        20    0.1925000000E+02    0.2879171064E+02    0.1934140270E+01
        21    0.2977000000E+02    0.3124419408E+02    0.2111980700E+01
        22    0.3366000000E+02    0.3058541414E+02    0.2064209651E+01
        23    0.2492000000E+02    0.2438756541E+02    0.1614776204E+01
        24    0.2218000000E+02    0.2231139127E+02    0.1464223627E+01
        25    0.1799000000E+02    0.1608400143E+02    0.1012648024E+01
        26    0.5650000000E+01    0.5503847671E+01    0.2454342417E+00
        27    0.1040000000E+01    0.1093491540E+02    0.6392650038E+00
        28    0.7980000000E+01    0.3228338468E+01    0.8042699683E-01
        29    0.4200000000E+00    0.3366032211E+01    0.9041177963E-01
        30    0.3850000000E+02    0.3313920808E+02    0.2249396554E+01
        31    0.2347000000E+02    0.2258415125E+02    0.1484002661E+01
        32    0.1576000000E+02    0.1306072946E+02    0.7934171908E+00
        33    0.2613000000E+02    0.1703742134E+02    0.1081784722E+01
        34    0.1546000000E+02    0.1256995601E+02    0.7578290354E+00
        35    0.2213000000E+02    0.2384962974E+02    0.1575768108E+01
        36    0.9540000000E+01    0.8788023427E+01    0.4835843633E+00
