     Index              y_true              y_pred        descriptor_1
         1    0.1000000000E+00    0.1627523897E+01    0.0000000000E+00
         2    0.2600000000E+01    0.1627523897E+01    0.0000000000E+00
         3    0.1560000000E+01    0.2468455977E+01    0.3062310903E-01
         4    0.4660000000E+01    0.3348756009E+01    0.6267982857E-01
         5    0.6650000000E+01    0.3509698961E+01    0.6854067475E-01
         6    0.1316000000E+02    0.6754442249E+01    0.1867001906E+00
         7    0.2280000000E+01    0.1627523897E+01    0.0000000000E+00
         8    0.3140000000E+01    0.7255863809E+01    0.2049597950E+00
         9    0.2309000000E+02    0.1817340008E+02    0.6025292436E+00
        10    0.6070000000E+01    0.1627523897E+01    0.0000000000E+00
        11    0.4360000000E+01    0.1099148124E+02    0.3409948238E+00
        12    0.1337000000E+02    0.1482702816E+02    0.4806688527E+00
        13    0.2141000000E+02    0.1755925687E+02    0.5801648044E+00
        14    0.1012000000E+02    0.1357341175E+02    0.4350175653E+00
        15    0.5980000000E+01    0.4629220861E+01    0.1093088200E+00
        16    0.6970000000E+01    0.4567001288E+01    0.1070430523E+00
        17    0.3600000000E+01    0.9018752668E+01    0.2691565821E+00
        18    0.7350000000E+01    0.1038935847E+02    0.3190681171E+00
        19    0.4060000000E+01    0.4450197834E+01    0.1027895757E+00
        20    0.4810000000E+01    0.8766708871E+01    0.2599782372E+00
        21    0.1925000000E+02    0.2137717364E+02    0.7191968193E+00
        22    0.2305000000E+02    0.2632435926E+02    0.8993519212E+00
        23    0.3366000000E+02    0.2776872571E+02    0.9519495000E+00
        24    0.2492000000E+02    0.2891720039E+02    0.9937719800E+00
        25    0.2638000000E+02    0.2959624918E+02    0.1018500000E+01
        26    0.1262000000E+02    0.1606582205E+02    0.5257803680E+00
        27    0.5650000000E+01    0.6457795195E+01    0.1758975880E+00
        28    0.2455000000E+02    0.2019645636E+02    0.6762002029E+00
        29    0.7980000000E+01    0.4500897147E+01    0.1046358254E+00
        30    0.4200000000E+00    0.1627523897E+01    0.0000000000E+00
        31    0.3850000000E+02    0.3489808239E+02    0.1211569833E+01
        32    0.2347000000E+02    0.2327761298E+02    0.7884026000E+00
        33    0.1576000000E+02    0.1642958205E+02    0.5390269335E+00
        34    0.2613000000E+02    0.1906795942E+02    0.6351052257E+00
        35    0.1546000000E+02    0.1789681798E+02    0.5924573200E+00
        36    0.9540000000E+01    0.1148461167E+02    0.3589525011E+00
