     Index              y_true              y_pred        descriptor_1
         1    0.1000000000E+00    0.4260603657E+01    0.0000000000E+00
         2    0.2600000000E+01    0.4260603657E+01    0.0000000000E+00
         3    0.1560000000E+01    0.2139464499E+01   -0.3908696484E-01
         4    0.4660000000E+01    0.2947207680E+01   -0.2420240189E-01
         5    0.6650000000E+01    0.4117886577E+01   -0.2629896984E-02
         6    0.1316000000E+02    0.6859524015E+01    0.4789120425E-01
         7    0.2280000000E+01    0.4260603657E+01    0.0000000000E+00
         8    0.3140000000E+01    0.4660307581E+01    0.7365482440E-02
         9    0.6070000000E+01    0.4260603657E+01    0.0000000000E+00
        10    0.4360000000E+01    0.9398155224E+01    0.9467143951E-01
        11    0.1012000000E+02    0.1757194724E+02    0.2452927318E+00
        12    0.1470000000E+02    0.1509528190E+02    0.1996543630E+00
        13    0.4660000000E+01    0.6924702091E+01    0.4909226320E-01
        14    0.1128000000E+02    0.1123885484E+02    0.1285906480E+00
        15    0.7530000000E+01    0.1298477513E+02    0.1607633249E+00
        16    0.6140000000E+01    0.3191653190E+01   -0.1969791994E-01
        17    0.5980000000E+01    0.3686425131E+01   -0.1058058628E-01
        18    0.4390000000E+01    0.4431801970E+01    0.3154730525E-02
        19    0.3600000000E+01    0.5294259788E+01    0.1904753901E-01
        20    0.7350000000E+01    0.6158022362E+01    0.3496439069E-01
        21    0.4060000000E+01    0.3678578889E+01   -0.1072517168E-01
        22    0.4810000000E+01    0.6352341107E+01    0.3854516941E-01
        23    0.1925000000E+02    0.2316431527E+02    0.3483452317E+00
        24    0.2977000000E+02    0.2878289352E+02    0.4518807161E+00
        25    0.2218000000E+02    0.2012309308E+02    0.2923035786E+00
        26    0.1799000000E+02    0.1813311392E+02    0.2556335444E+00
        27    0.1262000000E+02    0.1699176333E+02    0.2346014822E+00
        28    0.5650000000E+01    0.2290943570E+01   -0.3629560762E-01
        29    0.2455000000E+02    0.2059700480E+02    0.3010365137E+00
        30    0.1040000000E+01    0.4260603657E+01    0.0000000000E+00
        31    0.3850000000E+02    0.3706860047E+02    0.6045643037E+00
        32    0.2347000000E+02    0.2023494304E+02    0.2943646765E+00
        33    0.1576000000E+02    0.1276416818E+02    0.1566981243E+00
        34    0.2613000000E+02    0.1590156226E+02    0.2145119701E+00
        35    0.1546000000E+02    0.1462346863E+02    0.1909600968E+00
        36    0.2213000000E+02    0.2498992244E+02    0.3819863263E+00
