     Index              y_true              y_pred        descriptor_1
         1    0.2600000000E+01    0.3988881317E+01    0.0000000000E+00
         2    0.1560000000E+01    0.4033384546E+01    0.1499302482E-02
         3    0.4660000000E+01    0.4730283518E+01    0.2497765177E-01
         4    0.6650000000E+01    0.5172834299E+01    0.3988707512E-01
         5    0.2280000000E+01    0.3988881317E+01    0.0000000000E+00
         6    0.3140000000E+01    0.4099396083E+01    0.3723214387E-02
         7    0.2309000000E+02    0.1494754301E+02    0.3691945279E+00
         8    0.6070000000E+01    0.3988881317E+01    0.0000000000E+00
         9    0.4360000000E+01    0.7883613990E+01    0.1312125541E+00
        10    0.2141000000E+02    0.1484247847E+02    0.3656549302E+00
        11    0.1012000000E+02    0.1289289219E+02    0.2999738637E+00
        12    0.1470000000E+02    0.1604408355E+02    0.4061367000E+00
        13    0.4660000000E+01    0.6927979048E+01    0.9901745573E-01
        14    0.1128000000E+02    0.1093445312E+02    0.2339945490E+00
        15    0.7530000000E+01    0.1261123569E+02    0.2904849277E+00
        16    0.6140000000E+01    0.4580306908E+01    0.1992497789E-01
        17    0.5980000000E+01    0.4535920963E+01    0.1842962666E-01
        18    0.6970000000E+01    0.4360099003E+01    0.1250622951E-01
        19    0.3600000000E+01    0.6451160500E+01    0.8295356000E-01
        20    0.4060000000E+01    0.4685805990E+01    0.2347921515E-01
        21    0.4810000000E+01    0.6060280971E+01    0.6978492798E-01
        22    0.1925000000E+02    0.2639089094E+02    0.7547180118E+00
        23    0.2977000000E+02    0.2808312352E+02    0.8117288975E+00
        24    0.3366000000E+02    0.3222359175E+02    0.9512202200E+00
        25    0.2492000000E+02    0.2510736266E+02    0.7114762700E+00
        26    0.2638000000E+02    0.2635473716E+02    0.7535000000E+00
        27    0.2218000000E+02    0.2159794398E+02    0.5932448466E+00
        28    0.1799000000E+02    0.1658812717E+02    0.4244653911E+00
        29    0.1262000000E+02    0.1921461846E+02    0.5129512155E+00
        30    0.2455000000E+02    0.1987414781E+02    0.5351705917E+00
        31    0.7980000000E+01    0.4370065306E+01    0.1284199173E-01
        32    0.4200000000E+00    0.3988881317E+01    0.0000000000E+00
        33    0.2347000000E+02    0.2314773345E+02    0.6454568600E+00
        34    0.1576000000E+02    0.1252621263E+02    0.2876205226E+00
        35    0.1546000000E+02    0.1095104870E+02    0.2345536500E+00
        36    0.2213000000E+02    0.2403111935E+02    0.6752179065E+00
