     Index              y_true              y_pred        descriptor_1        descriptor_2
         1    0.8872000000E+02    0.8873974004E+02    0.6336322300E+00    0.1160067095E-01
         2    0.2045000000E+02    0.2922023131E+02    0.2028200000E+01    0.0000000000E+00
         3    0.2067000000E+02    0.1750498398E+02    0.2412590550E+01    0.0000000000E+00
         4    0.2078000000E+02    0.1280204847E+02    0.2230264000E+01   -0.6994359126E-02
         5    0.5301000000E+02    0.5775384718E+02    0.1433107080E+01    0.7087694276E-02
         6    0.2817000000E+02    0.2063458920E+02    0.1858343340E+01   -0.9382209646E-02
         7    0.6524000000E+02    0.5955238827E+02    0.1052083200E+01    0.3971713046E-03
         8    0.4537000000E+02    0.4156357974E+02    0.2498134380E+01    0.1817872918E-01
         9    0.1845000000E+02    0.1761194133E+02    0.2473839290E+01    0.1345496949E-02
        10    0.6056000000E+02    0.4814389179E+02    0.1661236870E+01    0.5276254417E-02
        11    0.5090000000E+02    0.5459204371E+02    0.1322164820E+01    0.2627134827E-02
        12    0.1790000000E+02    0.3643816577E+02    0.1798411210E+01    0.1462683156E-03
        13    0.4216000000E+02    0.3622538960E+02    0.1799001510E+01    0.1347816031E-04
        14    0.1464000000E+02    0.3547800046E+02    0.1863929600E+01    0.8529920107E-03
        15    0.2796000000E+02    0.2967945256E+02    0.2171937000E+01    0.3299524833E-02
        16    0.3120000000E+02    0.2668972450E+02    0.2231520900E+01    0.2499341030E-02
        17    0.2551000000E+02    0.2833352583E+02    0.2054123400E+01   -0.6587249863E-04
        18    0.1790000000E+02    0.1853080241E+02    0.2343986830E+01   -0.7260710029E-03
        19    0.3007000000E+02    0.2707761606E+02    0.2033722400E+01   -0.1345935434E-02
        20    0.2681000000E+02    0.2959729595E+02    0.2188878720E+01    0.3595519192E-02
        21    0.2622000000E+02    0.3848885936E+02    0.1969676940E+01    0.5102712446E-02
        22    0.6900000000E+02    0.6721179416E+02    0.7445360200E+00   -0.7712047526E-03
        23    0.7520000000E+02    0.8070110834E+02    0.4499364800E+00    0.2303833879E-02
        24    0.8285000000E+02    0.8330266094E+02    0.2455473000E+00   -0.1692693506E-03
        25    0.6942000000E+02    0.8281763482E+02    0.6327464000E+00    0.7545014691E-02
        26    0.5774000000E+02    0.5334063124E+02    0.2201370500E+01    0.2004150532E-01
        27    0.2720000000E+02    0.2277125124E+02    0.2610657720E+01    0.7705443887E-02
        28    0.6276000000E+02    0.6722670527E+02    0.1600527060E+01    0.1702411428E-01
        29    0.5060000000E+01    0.1342371745E+02    0.2365456420E+01   -0.3761622516E-02
        30    0.5015000000E+02    0.4403791058E+02    0.1605355640E+01    0.1316042441E-02
        31    0.2680000000E+02    0.2936249216E+02    0.2023532260E+01    0.0000000000E+00
        32    0.9080000000E+02    0.8279848634E+02    0.2641255000E+00   -0.1269739056E-03
        33    0.5100000000E+02    0.4745123981E+02    0.1480593450E+01    0.1050779346E-02
        34    0.7420000000E+02    0.5502182908E+02    0.1540717360E+01    0.7461054854E-02
        35    0.6511000000E+02    0.5996601221E+02    0.1074685020E+01    0.1148753388E-02
        36    0.4460000000E+02    0.4048840883E+02    0.1662760350E+01    0.8896893608E-04
