     Index              y_true              y_pred        descriptor_1
         1    0.1000000000E+00    0.2184801449E+01    0.0000000000E+00
         2    0.2600000000E+01    0.4275887420E+01   -0.8874441000E-01
         3    0.4090000000E+02    0.2410453880E+02   -0.9302602500E+00
         4    0.1560000000E+01    0.2707222030E+01   -0.2217121000E-01
         5    0.4660000000E+01    0.7665872172E+01   -0.2326132900E+00
         6    0.6650000000E+01    0.1074684375E+02   -0.3633678400E+00
         7    0.1316000000E+02    0.7406385634E+01   -0.2216008400E+00
         8    0.2280000000E+01    0.2328158840E+01   -0.6084000000E-02
         9    0.3140000000E+01    0.3475017965E+01   -0.5475600000E-01
        10    0.6070000000E+01    0.8158314705E+01   -0.2535122500E+00
        11    0.1337000000E+02    0.1199976755E+02   -0.4165411600E+00
        12    0.2141000000E+02    0.1758729127E+02   -0.6536722500E+00
        13    0.1012000000E+02    0.7505684897E+01   -0.2258150400E+00
        14    0.1470000000E+02    0.1288256255E+02   -0.4540064400E+00
        15    0.4660000000E+01    0.6888692030E+01   -0.1996302400E+00
        16    0.1128000000E+02    0.1094972533E+02   -0.3719780100E+00
        17    0.6140000000E+01    0.5389688340E+01   -0.1360134400E+00
        18    0.5980000000E+01    0.6309709136E+01   -0.1750585600E+00
        19    0.4390000000E+01    0.4175285830E+01   -0.8447494000E-01
        20    0.3600000000E+01    0.4264577173E+01   -0.8826441000E-01
        21    0.7350000000E+01    0.5498949340E+01   -0.1406504100E+00
        22    0.4060000000E+01    0.5389688340E+01   -0.1360134400E+00
        23    0.1002000000E+02    0.2508337924E+02   -0.9718016400E+00
        24    0.2305000000E+02    0.2442844332E+02   -0.9440065600E+00
        25    0.2977000000E+02    0.2442844332E+02   -0.9440065600E+00
        26    0.3366000000E+02    0.3447859849E+02   -0.1370529000E+01
        27    0.2492000000E+02    0.2475472347E+02   -0.9578536900E+00
        28    0.2638000000E+02    0.2574781766E+02   -0.1000000000E+01
        29    0.2218000000E+02    0.2346833524E+02   -0.9032601600E+00
        30    0.1799000000E+02    0.2070255764E+02   -0.7858822500E+00
        31    0.1262000000E+02    0.1506129328E+02   -0.5464704400E+00
        32    0.1040000000E+01    0.7828435070E+01   -0.2395123600E+00
        33    0.7980000000E+01    0.5389688340E+01   -0.1360134400E+00
        34    0.4200000000E+00   -0.2674725681E+01    0.2062353600E+00
        35    0.2347000000E+02    0.2569336353E+02   -0.9976890000E+00
        36    0.1576000000E+02    0.1115498253E+02   -0.3806890000E+00
