     Index              y_true              y_pred        descriptor_1
         1    0.3200000000E+01    0.2165285106E+02    0.1000000000E+01
         2    0.8872000000E+02    0.7543807805E+02    0.8752726000E-01
         3    0.2045000000E+02    0.3179438834E+02    0.8279476200E+00
         4    0.5301000000E+02    0.6489700568E+02    0.2663578000E+00
         5    0.2548000000E+02    0.1351201246E+02    0.1138110290E+01
         6    0.2817000000E+02    0.2026554626E+02    0.1023535790E+01
         7    0.6524000000E+02    0.6013924223E+02    0.3470738200E+00
         8    0.4537000000E+02    0.2928083676E+02    0.8705903200E+00
         9    0.1845000000E+02    0.1784466483E+02    0.1064606330E+01
        10    0.4263000000E+02    0.6840381529E+02    0.2068643600E+00
        11    0.6056000000E+02    0.5370342858E+02    0.4562581600E+00
        12    0.3615000000E+02    0.3645324474E+02    0.7489095700E+00
        13    0.1790000000E+02    0.3532341884E+02    0.7680772000E+00
        14    0.4216000000E+02    0.3309910780E+02    0.8058129000E+00
        15    0.1464000000E+02    0.3981519064E+02    0.6918737600E+00
        16    0.3187000000E+02    0.2837548380E+02    0.8859497400E+00
        17    0.3120000000E+02    0.3035978119E+02    0.8522859000E+00
        18    0.2551000000E+02    0.2304301407E+02    0.9764157200E+00
        19    0.1790000000E+02    0.1785642248E+02    0.1064406860E+01
        20    0.2681000000E+02    0.3516371939E+02    0.7707865200E+00
        21    0.5646000000E+02    0.7403253348E+02    0.1113724900E+00
        22    0.7520000000E+02    0.7657348422E+02    0.6826496000E-01
        23    0.8285000000E+02    0.7459552631E+02    0.1018212500E+00
        24    0.6383000000E+02    0.5923699329E+02    0.3623805800E+00
        25    0.5774000000E+02    0.4776378536E+02    0.5570249100E+00
        26    0.2720000000E+02    0.1381116746E+02    0.1133035090E+01
        27    0.6276000000E+02    0.6342687859E+02    0.2912986800E+00
        28    0.5060000000E+01    0.1872865807E+02    0.1049609280E+01
        29    0.5015000000E+02    0.4838548807E+02    0.5464776500E+00
        30    0.2680000000E+02    0.3570619483E+02    0.7615833600E+00
        31    0.9080000000E+02    0.7451150155E+02    0.1032467400E+00
        32    0.6660000000E+02    0.7045016000E+02    0.1721478800E+00
        33    0.5100000000E+02    0.4968407789E+02    0.5244469200E+00
        34    0.7420000000E+02    0.5273847863E+02    0.4726286500E+00
        35    0.6511000000E+02    0.5990686660E+02    0.3510161000E+00
        36    0.4460000000E+02    0.3980695315E+02    0.6920135100E+00
