     Index              y_true              y_pred        descriptor_1        descriptor_2
         1    0.3200000000E+01    0.5261958990E+01   -0.1000000000E+01    0.0000000000E+00
         2    0.8872000000E+02    0.8913101929E+02    0.4652023100E+00   -0.1179928598E+00
         3    0.2045000000E+02    0.1998935432E+02   -0.6829517100E+00   -0.9730899399E-02
         4    0.2078000000E+02    0.2817169099E+02   -0.8121012000E+00   -0.7127606059E-01
         5    0.5301000000E+02    0.4829735635E+02   -0.1448674100E+00   -0.4155029650E-01
         6    0.2548000000E+02    0.1882120317E+02   -0.7547119000E+00   -0.1753028168E-01
         7    0.6524000000E+02    0.6090505953E+02    0.3200911200E+00   -0.1429155147E-01
         8    0.1845000000E+02    0.1928304050E+02   -0.2320667400E+00    0.7644165984E-01
         9    0.4263000000E+02    0.5848152454E+02    0.2616412600E+00   -0.1384437770E-01
        10    0.6056000000E+02    0.5910411988E+02    0.3445768600E+00   -0.1469936250E-02
        11    0.5090000000E+02    0.5799033276E+02    0.2349260000E+00   -0.1648787568E-01
        12    0.1790000000E+02    0.3634556271E+02   -0.3732052700E+00   -0.2832848909E-01
        13    0.4216000000E+02    0.4630336549E+02   -0.4282929500E+00   -0.8445642205E-01
        14    0.1464000000E+02    0.2579464143E+02   -0.4242503100E+00    0.1102329427E-01
        15    0.2796000000E+02    0.2888504562E+02   -0.5585139000E+00   -0.2794099849E-01
        16    0.3187000000E+02    0.3346662468E+02   -0.4949546400E+00   -0.3741733749E-01
        17    0.3120000000E+02    0.3420160786E+02   -0.3918925500E+00   -0.2186114138E-01
        18    0.1790000000E+02    0.1869187681E+02   -0.5553022700E+00    0.1973506584E-01
        19    0.3007000000E+02    0.2639964757E+02   -0.4737237800E+00   -0.8687292740E-03
        20    0.2681000000E+02    0.2910161141E+02   -0.6720957400E+00   -0.4982710142E-01
        21    0.3682000000E+02    0.3718660100E+02    0.4228546800E+00    0.1141680061E+00
        22    0.5646000000E+02    0.6612964705E+02    0.4986875600E+00   -0.5584823860E-02
        23    0.6900000000E+02    0.5771291227E+02    0.5175854900E+00    0.3676976100E-01
        24    0.7520000000E+02    0.7342560950E+02    0.5367027600E+00   -0.3229687296E-01
        25    0.8285000000E+02    0.8190648543E+02    0.9263604600E+00    0.1784976000E-03
        26    0.6942000000E+02    0.7784170317E+02    0.9133842400E+00    0.1656892465E-01
        27    0.7737000000E+02    0.7792058346E+02    0.8988693200E+00    0.1353551116E-01
        28    0.5774000000E+02    0.4807130882E+02   -0.5937582000E-01   -0.2478570069E-01
        29    0.4307000000E+02    0.4602604475E+02    0.3598260600E+00    0.6174593050E-01
        30    0.6276000000E+02    0.5482588633E+02    0.1061737200E+00   -0.2554558244E-01
        31    0.5060000000E+01    0.1733576481E+01   -0.1084268400E+00    0.1802434561E+00
        32    0.5015000000E+02    0.3031003148E+02   -0.4368722000E+00   -0.1215567936E-01
        33    0.2680000000E+02    0.3139550066E+02   -0.8278080000E-02    0.6164116406E-01
        34    0.9080000000E+02    0.8765314381E+02    0.4254744600E+00   -0.1184713387E+00
        35    0.7420000000E+02    0.5136705826E+02   -0.1618876000E-01   -0.3206847379E-01
        36    0.6511000000E+02    0.6460726365E+02    0.1524403200E+00   -0.6222126816E-01
