     Index              y_true              y_pred        descriptor_1
         1    0.3200000000E+01    0.3107865582E+01    0.1000000000E+01
         2    0.1850000000E+02    0.3776255138E+02    0.5285540000E+00
         3    0.8872000000E+02    0.7135928815E+02    0.7150045000E-01
         4    0.2045000000E+02    0.1034428846E+02    0.9015549400E+00
         5    0.2078000000E+02    0.3312810627E+02    0.5916014800E+00
         6    0.5301000000E+02    0.5076159057E+02    0.3517137000E+00
         7    0.2817000000E+02    0.2087831295E+02    0.7582489600E+00
         8    0.6524000000E+02    0.6011459070E+02    0.2244745000E+00
         9    0.4537000000E+02    0.3143594502E+02    0.6146218200E+00
        10    0.1845000000E+02    0.1985784600E+02    0.7721315000E+00
        11    0.3615000000E+02    0.4963719617E+02    0.3670100800E+00
        12    0.1790000000E+02    0.2191450971E+02    0.7441524300E+00
        13    0.1464000000E+02    0.1604187367E+02    0.8240443900E+00
        14    0.2796000000E+02    0.2547149993E+02    0.6957627600E+00
        15    0.3187000000E+02    0.2480620224E+02    0.7048135400E+00
        16    0.3120000000E+02    0.2330880793E+02    0.7251842500E+00
        17    0.2551000000E+02    0.3331449706E+02    0.5890658000E+00
        18    0.1790000000E+02    0.3077456085E+02    0.6236193600E+00
        19    0.3007000000E+02    0.4236948861E+02    0.4658807400E+00
        20    0.2681000000E+02    0.2744124429E+02    0.6689661500E+00
        21    0.5646000000E+02    0.7049949255E+02    0.8319720000E-01
        22    0.6900000000E+02    0.6765543345E+02    0.1218880800E+00
        23    0.7520000000E+02    0.7073044048E+02    0.8005536000E-01
        24    0.8285000000E+02    0.7517195119E+02    0.1963258000E-01
        25    0.6942000000E+02    0.7242170053E+02    0.5704728000E-01
        26    0.7737000000E+02    0.7661508761E+02    0.0000000000E+00
        27    0.6383000000E+02    0.5884613978E+02    0.2417306400E+00
        28    0.4307000000E+02    0.7031997322E+02    0.8563940000E-01
        29    0.2720000000E+02    0.1498927598E+02    0.8383640400E+00
        30    0.6276000000E+02    0.4872244290E+02    0.3794544800E+00
        31    0.5060000000E+01    0.2623487170E+02    0.6853777700E+00
        32    0.2680000000E+02    0.2368325446E+02    0.7200902400E+00
        33    0.9080000000E+02    0.7335031285E+02    0.4441434000E-01
        34    0.6660000000E+02    0.7105752998E+02    0.7560560000E-01
        35    0.5100000000E+02    0.4363413038E+02    0.4486764200E+00
        36    0.6511000000E+02    0.5666769739E+02    0.2713664000E+00
