     Index              y_true              y_pred        descriptor_1
         1    0.1000000000E+00    0.5607143917E+01    0.0000000000E+00
         2    0.2600000000E+01   -0.1673995679E+01   -0.3637244800E+00
         3    0.4090000000E+02    0.2583517134E+02    0.1010477640E+01
         4    0.1560000000E+01    0.9018050560E+01    0.1703895700E+00
         5    0.6650000000E+01    0.6318066415E+01    0.3551366000E-01
         6    0.1316000000E+02    0.7989832269E+01    0.1190256100E+00
         7    0.2280000000E+01    0.6948362877E+01    0.6699970000E-01
         8    0.3140000000E+01    0.1437247675E+01   -0.2083043900E+00
         9    0.2309000000E+02    0.1676359330E+02    0.5573130000E+00
        10    0.1337000000E+02    0.1721144333E+02    0.5796850500E+00
        11    0.2141000000E+02    0.1931925143E+02    0.6849792000E+00
        12    0.1012000000E+02    0.1520327944E+02    0.4793685600E+00
        13    0.1128000000E+02    0.1114121829E+02    0.2764510000E+00
        14    0.7530000000E+01    0.1183564852E+02    0.3111408000E+00
        15    0.6970000000E+01    0.6602459357E+01    0.4972032000E-01
        16    0.4390000000E+01    0.4583625319E+01   -0.5112919000E-01
        17    0.7350000000E+01    0.3042246150E+01   -0.1281277600E+00
        18    0.4060000000E+01    0.7483954842E+01    0.9375484000E-01
        19    0.4810000000E+01    0.1017502805E+02    0.2281856100E+00
        20    0.1002000000E+02    0.2066895254E+02    0.7524026200E+00
        21    0.1925000000E+02    0.2778496432E+02    0.1107878250E+01
        22    0.2305000000E+02    0.3017630177E+02    0.1227335920E+01
        23    0.2977000000E+02    0.2783160832E+02    0.1110208320E+01
        24    0.3366000000E+02    0.3323540571E+02    0.1380151420E+01
        25    0.2492000000E+02    0.2857161378E+02    0.1147174800E+01
        26    0.2638000000E+02    0.1956275943E+02    0.6971434800E+00
        27    0.2218000000E+02    0.2117096824E+02    0.7774804800E+00
        28    0.1799000000E+02    0.1664850779E+02    0.5515639800E+00
        29    0.5650000000E+01    0.5732557660E+01    0.6264960000E-02
        30    0.1040000000E+01    0.1250909890E+01   -0.2176127700E+00
        31    0.7980000000E+01    0.4193871950E+01   -0.7059906000E-01
        32    0.3850000000E+02    0.3508488347E+02    0.1472540850E+01
        33    0.1576000000E+02    0.1551161105E+02    0.4947710600E+00
        34    0.2613000000E+02    0.1916256593E+02    0.6771520800E+00
        35    0.1546000000E+02    0.1643636504E+02    0.5409665300E+00
        36    0.2213000000E+02    0.1677452569E+02    0.5578591200E+00
