     Index              y_true              y_pred        descriptor_1
         1    0.2600000000E+01   -0.1257227252E+01    0.4363950000E+00
         2    0.4090000000E+02    0.3075587188E+02   -0.1671909750E+01
         3    0.1560000000E+01   -0.2535032926E+01    0.5205481700E+00
         4    0.4660000000E+01    0.2449381106E+01    0.1922868000E+00
         5    0.3140000000E+01    0.5245287098E+01    0.8155240000E-02
         6    0.2309000000E+02    0.1439524553E+02   -0.5944387400E+00
         7    0.6070000000E+01    0.5371685030E+01   -0.1690200000E-03
         8    0.4360000000E+01    0.4948426592E+01    0.2770575000E-01
         9    0.1337000000E+02    0.1571231989E+02   -0.6811780500E+00
        10    0.1012000000E+02    0.1430921228E+02   -0.5887728000E+00
        11    0.1470000000E+02    0.1741208863E+02   -0.7931206800E+00
        12    0.4660000000E+01    0.8156491310E+01   -0.1835695800E+00
        13    0.1128000000E+02    0.1056427211E+02   -0.3421401600E+00
        14    0.7530000000E+01    0.1238025666E+02   -0.4617364800E+00
        15    0.5980000000E+01    0.5520017572E+01   -0.9937840000E-02
        16    0.6970000000E+01    0.4765872924E+01    0.3972829000E-01
        17    0.4390000000E+01    0.6343331343E+01   -0.6415928000E-01
        18    0.3600000000E+01    0.7728190019E+01   -0.1553627000E+00
        19    0.7350000000E+01    0.1211867122E+02   -0.4445091000E+00
        20    0.4060000000E+01    0.7095454507E+01   -0.1136922800E+00
        21    0.2305000000E+02    0.3168137148E+02   -0.1732860900E+01
        22    0.2977000000E+02    0.3105477877E+02   -0.1691595030E+01
        23    0.2638000000E+02    0.3313302218E+02   -0.1828463080E+01
        24    0.2218000000E+02    0.2340523644E+02   -0.1187814800E+01
        25    0.1799000000E+02    0.1760222275E+02   -0.8056424500E+00
        26    0.1262000000E+02    0.1339216046E+02   -0.5283780000E+00
        27    0.5650000000E+01    0.5488474651E+01   -0.7860500000E-02
        28    0.2455000000E+02    0.2047444480E+02   -0.9948000000E+00
        29    0.1040000000E+01    0.6022524157E+01   -0.4303170000E-01
        30    0.7980000000E+01    0.7566501988E+01   -0.1447143200E+00
        31    0.3850000000E+02    0.3317539423E+02   -0.1831253600E+01
        32    0.2347000000E+02    0.1975015443E+02   -0.9471000000E+00
        33    0.1576000000E+02    0.1258203211E+02   -0.4750249200E+00
        34    0.2613000000E+02    0.1912560340E+02   -0.9059685900E+00
        35    0.1546000000E+02    0.1515620746E+02   -0.6445538400E+00
        36    0.9540000000E+01    0.9370055162E+01   -0.2634919400E+00
