     Index              y_true              y_pred        descriptor_1
         1    0.1000000000E+00    0.4784886653E+01    0.0000000000E+00
         2    0.2600000000E+01    0.3556676050E+01    0.4378824000E-01
         3    0.4090000000E+02    0.2671873833E+02   -0.7819870300E+00
         4    0.1560000000E+01    0.5786731945E+01   -0.3571785000E-01
         5    0.6650000000E+01    0.1024324310E+02   -0.1946016600E+00
         6    0.1316000000E+02    0.1169750234E+02   -0.2464490000E+00
         7    0.3140000000E+01    0.5237319957E+01   -0.1613018000E-01
         8    0.2309000000E+02    0.1440690527E+02   -0.3430448000E+00
         9    0.6070000000E+01    0.4000800999E+01    0.2795427000E-01
        10    0.4360000000E+01    0.8929397057E+01   -0.1477603400E+00
        11    0.2141000000E+02    0.1596159489E+02   -0.3984726900E+00
        12    0.1012000000E+02    0.1529429295E+02   -0.3746820000E+00
        13    0.1470000000E+02    0.1411288637E+02   -0.3325624200E+00
        14    0.1128000000E+02    0.9364762624E+01   -0.1632820200E+00
        15    0.7530000000E+01    0.1129806794E+02   -0.2322083400E+00
        16    0.6140000000E+01    0.5947431488E+01   -0.4144712000E-01
        17    0.5980000000E+01    0.5503767943E+01   -0.2562960000E-01
        18    0.6970000000E+01    0.5176027008E+01   -0.1394496000E-01
        19    0.4390000000E+01    0.5581544652E+01   -0.2840250000E-01
        20    0.7350000000E+01    0.6617641259E+01   -0.6534148000E-01
        21    0.4060000000E+01    0.2987963916E+01    0.6406400000E-01
        22    0.1925000000E+02    0.2858137003E+02   -0.8483936900E+00
        23    0.2305000000E+02    0.2947230056E+02   -0.8801572000E+00
        24    0.3366000000E+02    0.3265887085E+02   -0.9937650000E+00
        25    0.2492000000E+02    0.2697761341E+02   -0.7912164600E+00
        26    0.2638000000E+02    0.2018075371E+02   -0.5488944000E+00
        27    0.1799000000E+02    0.1671601999E+02   -0.4253695000E+00
        28    0.1262000000E+02    0.2203226095E+02   -0.6149044500E+00
        29    0.2455000000E+02    0.1826556825E+02   -0.4806140900E+00
        30    0.1040000000E+01    0.2266299082E+00    0.1625112500E+00
        31    0.7980000000E+01    0.6784601309E+01   -0.7129395000E-01
        32    0.4200000000E+00    0.2021491334E+01    0.9852074000E-01
        33    0.3850000000E+02    0.3837178116E+02   -0.1197442030E+01
        34    0.2347000000E+02    0.2479303903E+02   -0.7133318800E+00
        35    0.1576000000E+02    0.1307011301E+02   -0.2953854000E+00
        36    0.9540000000E+01    0.7329403746E+01   -0.9071728000E-01
