     Index              y_true              y_pred        descriptor_1
         1    0.1000000000E+00    0.2747276495E+01    0.0000000000E+00
         2    0.2600000000E+01    0.2747276495E+01    0.0000000000E+00
         3    0.1560000000E+01    0.2868787486E+01    0.3218197721E-02
         4    0.4660000000E+01    0.3866308682E+01    0.2963737540E-01
         5    0.6650000000E+01    0.4765552566E+01    0.5345369534E-01
         6    0.3140000000E+01    0.3596719204E+01    0.2249734436E-01
         7    0.2309000000E+02    0.1497218191E+02    0.3237745217E+00
         8    0.6070000000E+01    0.2747276495E+01    0.0000000000E+00
         9    0.1337000000E+02    0.1478861580E+02    0.3189128049E+00
        10    0.2141000000E+02    0.1581429943E+02    0.3460778598E+00
        11    0.1012000000E+02    0.1555161075E+02    0.3391205951E+00
        12    0.4660000000E+01    0.8157100839E+01    0.1432782693E+00
        13    0.1128000000E+02    0.1229018069E+02    0.2527421798E+00
        14    0.6140000000E+01    0.4180990052E+01    0.3797165748E-01
        15    0.5980000000E+01    0.3986622585E+01    0.3282386848E-01
        16    0.6970000000E+01    0.3540545616E+01    0.2100959651E-01
        17    0.3600000000E+01    0.7057609724E+01    0.1141584358E+00
        18    0.7350000000E+01    0.7601972443E+01    0.1285757890E+00
        19    0.4060000000E+01    0.4587577449E+01    0.4874005492E-01
        20    0.1925000000E+02    0.2779780406E+02    0.6634589234E+00
        21    0.2977000000E+02    0.2931035966E+02    0.7035186987E+00
        22    0.3366000000E+02    0.3171471531E+02    0.7671976456E+00
        23    0.2638000000E+02    0.2685700154E+02    0.6385419300E+00
        24    0.2218000000E+02    0.2098404450E+02    0.4829976708E+00
        25    0.1799000000E+02    0.1592365108E+02    0.3489740194E+00
        26    0.1262000000E+02    0.1738280021E+02    0.3876193337E+00
        27    0.2455000000E+02    0.1918857185E+02    0.4354448857E+00
        28    0.1040000000E+01    0.1054647493E+02    0.2065604320E+00
        29    0.7980000000E+01    0.4264798146E+01    0.4019130048E-01
        30    0.4200000000E+00    0.2747276495E+01    0.0000000000E+00
        31    0.3850000000E+02    0.3190166091E+02    0.7721488676E+00
        32    0.2347000000E+02    0.2437471171E+02    0.5727989098E+00
        33    0.1576000000E+02    0.1449384640E+02    0.3111058879E+00
        34    0.1546000000E+02    0.1453552881E+02    0.3122098393E+00
        35    0.2213000000E+02    0.2610656472E+02    0.6186667397E+00
        36    0.9540000000E+01    0.9511684984E+01    0.1791541979E+00
