     Index              y_true              y_pred        descriptor_1        descriptor_2
         1    0.3200000000E+01    0.3824343386E+01    0.1000000000E+01    0.0000000000E+00
         2    0.8872000000E+02    0.7116040890E+02    0.7150045000E-01    0.1224222489E+00
         3    0.2067000000E+02    0.3420057083E+02    0.7620972000E+00    0.1500353981E+00
         4    0.2078000000E+02    0.2273065002E+02    0.9371050400E+00    0.1380097687E+00
         5    0.5301000000E+02    0.4906419005E+02    0.3505296600E+00    0.6880734310E-01
         6    0.2548000000E+02    0.1499216416E+02    0.9485888800E+00    0.7405034701E-01
         7    0.6524000000E+02    0.5817825176E+02    0.3153644000E+00    0.1327980802E+00
         8    0.4537000000E+02    0.4458370352E+02    0.2126868800E+00   -0.4392848295E-01
         9    0.6056000000E+02    0.5163609187E+02    0.1993340200E+00    0.1284757647E-01
        10    0.3615000000E+02    0.4098254879E+02    0.3952074200E+00    0.1913631250E-01
        11    0.5090000000E+02    0.6180802182E+02    0.2148162800E+00    0.1129401602E+00
        12    0.4216000000E+02    0.4762069100E+02    0.3318106000E+00    0.4594678122E-01
        13    0.2796000000E+02    0.3143960812E+02    0.5444590800E+00    0.1104110163E-01
        14    0.3187000000E+02    0.2432982650E+02    0.6897965400E+00    0.2289724394E-01
        15    0.3120000000E+02    0.2305722660E+02    0.7515418000E+00    0.4374003157E-01
        16    0.2551000000E+02    0.3534436290E+02    0.4580192000E+00    0.1061547425E-02
        17    0.1790000000E+02    0.2384334461E+02    0.6639048700E+00    0.4932652736E-02
        18    0.3007000000E+02    0.1810018037E+02    0.5548317100E+00   -0.1041477140E+00
        19    0.2681000000E+02    0.3293669850E+02    0.5244971900E+00    0.1412001428E-01
        20    0.2622000000E+02    0.3917784669E+02    0.4843808000E+00    0.4953801971E-01
        21    0.3682000000E+02    0.4326636239E+02   -0.1011303000E-01   -0.1725730929E+00
        22    0.5646000000E+02    0.6942920037E+02   -0.3828781000E-01    0.4924581130E-01
        23    0.7520000000E+02    0.7542909614E+02   -0.1508166600E+00    0.4454293046E-01
        24    0.8285000000E+02    0.7706389332E+02   -0.6775623000E-01    0.1028439445E+00
        25    0.7737000000E+02    0.6243674388E+02   -0.1159680000E-01    0.0000000000E+00
        26    0.6383000000E+02    0.6378658130E+02    0.1660449900E+00    0.1052785982E+00
        27    0.5774000000E+02    0.6013142021E+02    0.4947472600E+00    0.2444445774E+00
        28    0.4307000000E+02    0.6137148632E+02    0.5260885000E-01    0.2400678720E-01
        29    0.5060000000E+01    0.9678851229E+00    0.1081447290E+01    0.1684311570E-01
        30    0.5015000000E+02    0.4662521855E+02    0.2709075200E+00    0.5035921875E-02
        31    0.2680000000E+02    0.2394557815E+02    0.4042215800E+00   -0.1301997296E+00
        32    0.9080000000E+02    0.8368831402E+02   -0.3552145900E+00    0.1213693053E-01
        33    0.6660000000E+02    0.7179873318E+02   -0.6322276000E-01    0.5760833595E-01
        34    0.7420000000E+02    0.6843400328E+02    0.3873914300E+00    0.2632743444E+00
        35    0.6511000000E+02    0.6105050339E+02    0.1127962400E+00    0.5263846560E-01
        36    0.4460000000E+02    0.4800424998E+02    0.2877135200E+00    0.2631121084E-01
