     Index              y_true              y_pred        descriptor_1
         1    0.1000000000E+00    0.4435383021E+01    0.0000000000E+00
         2    0.2600000000E+01    0.5927467719E+01   -0.1063205100E+00
         3    0.4090000000E+02    0.2932634643E+02   -0.1773639210E+01
         4    0.4660000000E+01    0.1013752575E+02   -0.4063138800E+00
         5    0.2280000000E+01    0.3721240355E+01    0.5088720000E-01
         6    0.3140000000E+01   -0.1696045234E+01    0.4369032000E+00
         7    0.2309000000E+02    0.1418163646E+02   -0.6944824500E+00
         8    0.6070000000E+01    0.5394950830E+01   -0.6837530000E-01
         9    0.1337000000E+02    0.1581036358E+02   -0.8105396000E+00
        10    0.1470000000E+02    0.1247830294E+02   -0.5731091200E+00
        11    0.4660000000E+01    0.4965907526E+01   -0.3780324000E-01
        12    0.1128000000E+02    0.9606123005E+01   -0.3684480600E+00
        13    0.7530000000E+01    0.1185597638E+02   -0.5287644000E+00
        14    0.6140000000E+01    0.5792527746E+01   -0.9670518000E-01
        15    0.5980000000E+01    0.4199274381E+01    0.1682424000E-01
        16    0.6970000000E+01    0.3429186105E+01    0.7169792000E-01
        17    0.4390000000E+01    0.4768641739E+01   -0.2374680000E-01
        18    0.3600000000E+01    0.5908792752E+01   -0.1049898000E+00
        19    0.7350000000E+01    0.1031573807E+02   -0.4190126400E+00
        20    0.4060000000E+01    0.6056524427E+01   -0.1155166200E+00
        21    0.4810000000E+01    0.7234008392E+01   -0.1994198300E+00
        22    0.1925000000E+02    0.1546637234E+02   -0.7860280400E+00
        23    0.2305000000E+02    0.3205650829E+02   -0.1968180580E+01
        24    0.2977000000E+02    0.3514890720E+02   -0.2188533640E+01
        25    0.3366000000E+02    0.3011608784E+02   -0.1829913300E+01
        26    0.2492000000E+02    0.2632549109E+02   -0.1559809210E+01
        27    0.2638000000E+02    0.2665375362E+02   -0.1583200000E+01
        28    0.2218000000E+02    0.2549639853E+02   -0.1500731100E+01
        29    0.1799000000E+02    0.1852541015E+02   -0.1004003910E+01
        30    0.1262000000E+02    0.1393478169E+02   -0.6768924800E+00
        31    0.5650000000E+01    0.3501459944E+01    0.6654795000E-01
        32    0.1040000000E+01    0.9839142798E+01   -0.3850522000E+00
        33    0.3850000000E+02    0.3671217222E+02   -0.2299926200E+01
        34    0.2347000000E+02    0.2286413629E+02   -0.1313165700E+01
        35    0.2613000000E+02    0.1649812600E+02   -0.8595470400E+00
        36    0.1546000000E+02    0.1076137962E+02   -0.4507674300E+00
