     Index              y_true              y_pred        descriptor_1
         1    0.1000000000E+00    0.2855816856E+01    0.0000000000E+00
         2    0.4660000000E+01    0.4540507822E+01    0.6264505474E-01
         3    0.6650000000E+01    0.4956519819E+01    0.7811441669E-01
         4    0.2280000000E+01    0.2855816856E+01    0.0000000000E+00
         5    0.3140000000E+01    0.4769956291E+01    0.7117707168E-01
         6    0.2309000000E+02    0.1534869148E+02    0.4645462168E+00
         7    0.1012000000E+02    0.1605648499E+02    0.4908654432E+00
         8    0.1470000000E+02    0.1866574501E+02    0.5878905000E+00
         9    0.4660000000E+01    0.7845035886E+01    0.1855235800E+00
        10    0.1128000000E+02    0.1154697325E+02    0.3231797280E+00
        11    0.7530000000E+01    0.1186186406E+02    0.3348889091E+00
        12    0.6140000000E+01    0.4294931923E+01    0.5351334100E-01
        13    0.5980000000E+01    0.3774975138E+01    0.3417880312E-01
        14    0.6970000000E+01    0.3217302489E+01    0.1344180488E-01
        15    0.3600000000E+01    0.4479929980E+01    0.6039247410E-01
        16    0.7350000000E+01    0.4048473797E+01    0.4434882175E-01
        17    0.4060000000E+01    0.4581475514E+01    0.6416843400E-01
        18    0.4810000000E+01    0.7076869422E+01    0.1569593916E+00
        19    0.1002000000E+02    0.1896618900E+02    0.5990624779E+00
        20    0.1925000000E+02    0.2392735775E+02    0.7835430113E+00
        21    0.2305000000E+02    0.2966805098E+02    0.9970100799E+00
        22    0.2977000000E+02    0.2650770269E+02    0.8794928641E+00
        23    0.3366000000E+02    0.3223967107E+02    0.1092635500E+01
        24    0.2492000000E+02    0.2246672049E+02    0.7292293700E+00
        25    0.2638000000E+02    0.2291503776E+02    0.7459000000E+00
        26    0.2218000000E+02    0.1895875954E+02    0.5987862144E+00
        27    0.1262000000E+02    0.1788446876E+02    0.5588388258E+00
        28    0.5650000000E+01    0.5672731489E+01    0.1047466716E+00
        29    0.4200000000E+00    0.5137432081E+00   -0.8708976000E-01
        30    0.3850000000E+02    0.3095991857E+02    0.1045048039E+01
        31    0.2347000000E+02    0.2618523669E+02    0.8675020000E+00
        32    0.1576000000E+02    0.1351407104E+02    0.3963260506E+00
        33    0.2613000000E+02    0.1595910417E+02    0.4872443479E+00
        34    0.1546000000E+02    0.1586634559E+02    0.4837951300E+00
        35    0.2213000000E+02    0.2137438299E+02    0.6886109158E+00
        36    0.9540000000E+01    0.9673137627E+01    0.2535013492E+00
