     Index              y_true              y_pred        descriptor_1
         1    0.3200000000E+01   -0.1618363514E+01   -0.1000000000E+01
         2    0.1850000000E+02    0.1619380089E+02   -0.3660000000E+00
         3    0.8872000000E+02    0.6653249461E+02    0.1425738000E+01
         4    0.2078000000E+02    0.4016813329E+02    0.4873340700E+00
         5    0.5301000000E+02    0.5016623519E+02    0.8432030400E+00
         6    0.2817000000E+02    0.2679747423E+02    0.1142347000E-01
         7    0.1845000000E+02    0.3709277573E+02    0.3778708600E+00
         8    0.4263000000E+02    0.5043885458E+02    0.8529065600E+00
         9    0.6056000000E+02    0.5289401814E+02    0.9402948000E+00
        10    0.3615000000E+02    0.5164179994E+02    0.8957237800E+00
        11    0.5090000000E+02    0.5265144680E+02    0.9316608000E+00
        12    0.1790000000E+02    0.3403519297E+02    0.2690403200E+00
        13    0.4216000000E+02    0.4117523616E+02    0.5231805400E+00
        14    0.1464000000E+02    0.3044960091E+02    0.1414160000E+00
        15    0.2796000000E+02    0.2961432896E+02    0.1116856200E+00
        16    0.3187000000E+02    0.2889654874E+02    0.8613720000E-01
        17    0.3120000000E+02    0.2872559972E+02    0.8005250000E-01
        18    0.2551000000E+02    0.3118514216E+02    0.1675966000E+00
        19    0.1790000000E+02    0.2577573111E+02   -0.2494410000E-01
        20    0.3007000000E+02    0.2332933821E+02   -0.1120201600E+00
        21    0.2681000000E+02    0.2815999495E+02    0.5992056000E-01
        22    0.3682000000E+02    0.6188637639E+02    0.1260365680E+01
        23    0.5646000000E+02    0.6881987152E+02    0.1507154100E+01
        24    0.6900000000E+02    0.7684098471E+02    0.1792654820E+01
        25    0.8285000000E+02    0.7394789279E+02    0.1689679110E+01
        26    0.6942000000E+02    0.7150746922E+02    0.1602815520E+01
        27    0.7737000000E+02    0.7341110074E+02    0.1670572720E+01
        28    0.5774000000E+02    0.5467094870E+02    0.1003542250E+01
        29    0.2720000000E+02    0.2864616478E+02    0.7722512000E-01
        30    0.5015000000E+02    0.2928848098E+02    0.1000875000E+00
        31    0.9080000000E+02    0.8917130605E+02    0.2231536000E+01
        32    0.6660000000E+02    0.6220934886E+02    0.1271861450E+01
        33    0.5100000000E+02    0.4013598290E+02    0.4861897200E+00
        34    0.7420000000E+02    0.4495669517E+02    0.6577764800E+00
        35    0.6511000000E+02    0.4612606713E+02    0.6993987000E+00
        36    0.6029000000E+02    0.5617592628E+02    0.1057109900E+01
