     Index              y_true              y_pred        descriptor_1
         1    0.3200000000E+01    0.1055131816E+02   -0.1000000000E+01
         2    0.1850000000E+02    0.2660726781E+02   -0.5285540000E+00
         3    0.8872000000E+02    0.6623735395E+02    0.6350922500E+00
         4    0.2045000000E+02    0.1664449769E+02   -0.8210878100E+00
         5    0.2078000000E+02    0.3148465067E+02   -0.3853408800E+00
         6    0.5301000000E+02    0.4669096858E+02    0.6115764000E-01
         7    0.2548000000E+02    0.1742657126E+02   -0.7981240200E+00
         8    0.2817000000E+02    0.1539735105E+02   -0.8577074000E+00
         9    0.6524000000E+02    0.4618406898E+02    0.4627370000E-01
        10    0.4537000000E+02    0.3704719469E+02   -0.2220095800E+00
        11    0.4263000000E+02    0.5683997432E+02    0.3591598300E+00
        12    0.3615000000E+02    0.4502783463E+02    0.1232354000E-01
        13    0.5090000000E+02    0.5946241896E+02    0.4361618800E+00
        14    0.1790000000E+02    0.3313575746E+02   -0.3368599300E+00
        15    0.4216000000E+02    0.3426989984E+02   -0.3035584500E+00
        16    0.1464000000E+02    0.4006633790E+02   -0.1333593900E+00
        17    0.2796000000E+02    0.3293632654E+02   -0.3427157600E+00
        18    0.3187000000E+02    0.2763212458E+02   -0.4984614400E+00
        19    0.3120000000E+02    0.2754853928E+02   -0.5009157300E+00
        20    0.1790000000E+02    0.1355302223E+02   -0.9118618700E+00
        21    0.2681000000E+02    0.3443602490E+02   -0.2986805700E+00
        22    0.2622000000E+02    0.4132710590E+02   -0.9633984000E-01
        23    0.3682000000E+02    0.6957997629E+02    0.7332406600E+00
        24    0.7520000000E+02    0.7366361806E+02    0.8531474000E+00
        25    0.8285000000E+02    0.6900187886E+02    0.7162661600E+00
        26    0.6942000000E+02    0.7628630382E+02    0.9301565300E+00
        27    0.7737000000E+02    0.7902883893E+02    0.1010684760E+01
        28    0.5774000000E+02    0.5259548118E+02    0.2345300600E+00
        29    0.6276000000E+02    0.5918842098E+02    0.4281165600E+00
        30    0.5060000000E+01    0.2154066084E+02   -0.6773232500E+00
        31    0.5015000000E+02    0.3868070194E+02   -0.1740454000E+00
        32    0.2680000000E+02    0.2681703804E+02   -0.5223945800E+00
        33    0.5100000000E+02    0.4239941370E+02   -0.6485399000E-01
        34    0.7420000000E+02    0.5020303720E+02    0.1642814500E+00
        35    0.6511000000E+02    0.5642344583E+02    0.3469294300E+00
        36    0.4460000000E+02    0.3842457493E+02   -0.1815659800E+00
