     Index              y_true              y_pred        descriptor_1
         1    0.3200000000E+01    0.6496991757E+01   -0.9783000000E+00
         2    0.1850000000E+02    0.8523129681E+01   -0.9410000000E+00
         3    0.2067000000E+02    0.2423298291E+02   -0.6517909000E+00
         4    0.2078000000E+02    0.2597643385E+02   -0.6196950000E+00
         5    0.5301000000E+02    0.4811373978E+02   -0.2121603000E+00
         6    0.2548000000E+02    0.3117182413E+02   -0.5240509400E+00
         7    0.2817000000E+02    0.4749179203E+02   -0.2236099900E+00
         8    0.1845000000E+02    0.2096799799E+02   -0.7118973400E+00
         9    0.4263000000E+02    0.6042319145E+02    0.1444942000E-01
        10    0.6056000000E+02    0.5398424572E+02   -0.1040877600E+00
        11    0.5090000000E+02    0.5648987924E+02   -0.5796053000E-01
        12    0.4216000000E+02    0.4172552408E+02   -0.3297635700E+00
        13    0.2796000000E+02    0.3155941616E+02   -0.5169156000E+00
        14    0.2551000000E+02    0.2227971208E+02   -0.6877494600E+00
        15    0.1790000000E+02    0.1668145062E+02   -0.7908101400E+00
        16    0.3007000000E+02    0.2996389719E+02   -0.5462881600E+00
        17    0.2681000000E+02    0.3457854962E+02   -0.4613351400E+00
        18    0.3682000000E+02    0.6805819356E+02    0.1550052900E+00
        19    0.5646000000E+02    0.6123688790E+02    0.2942909000E-01
        20    0.6900000000E+02    0.6897006210E+02    0.1717922500E+00
        21    0.7520000000E+02    0.7116961950E+02    0.2122848000E+00
        22    0.8285000000E+02    0.6727287174E+02    0.1405479800E+00
        23    0.6942000000E+02    0.6435726415E+02    0.8687337000E-01
        24    0.7737000000E+02    0.6659773434E+02    0.1281191000E+00
        25    0.6383000000E+02    0.5667394762E+02   -0.5457194000E-01
        26    0.4307000000E+02    0.6205988937E+02    0.4458006000E-01
        27    0.2720000000E+02    0.2348076916E+02   -0.6656387100E+00
        28    0.6276000000E+02    0.5108789025E+02   -0.1574079500E+00
        29    0.5015000000E+02    0.3918550055E+02   -0.3765239000E+00
        30    0.9080000000E+02    0.8418961602E+02    0.4519752300E+00
        31    0.6660000000E+02    0.6818900277E+02    0.1574134100E+00
        32    0.5100000000E+02    0.5378261186E+02   -0.1077997200E+00
        33    0.7420000000E+02    0.5935934574E+02   -0.5135350000E-02
        34    0.6511000000E+02    0.5915681940E+02   -0.8863740000E-02
        35    0.6029000000E+02    0.5179476740E+02   -0.1443947600E+00
        36    0.4460000000E+02    0.4220644829E+02   -0.3209100400E+00
