     Index              y_true              y_pred        descriptor_1        descriptor_2
         1    0.3200000000E+01    0.4034203996E+01   -0.9783000000E+00    0.0000000000E+00
         2    0.1850000000E+02    0.1425078926E+02   -0.6606761000E+00    0.0000000000E+00
         3    0.2067000000E+02    0.2311770650E+02   -0.3876118500E+00   -0.5719072240E-03
         4    0.2078000000E+02    0.2617948651E+02   -0.2487709200E+00    0.9031114152E-02
         5    0.5301000000E+02    0.5079645499E+02    0.3968540200E+00   -0.1729956359E-01
         6    0.2548000000E+02    0.3579809959E+02   -0.6711600000E-01   -0.1679039622E-01
         7    0.2817000000E+02    0.3322251297E+02    0.1475953200E+00    0.4805758017E-01
         8    0.1845000000E+02    0.1997549791E+02    0.3415977600E+00    0.1813330836E+00
         9    0.4263000000E+02    0.5529194922E+02    0.5917612200E+00   -0.5168155080E-02
        10    0.6056000000E+02    0.6184734413E+02    0.6237319400E+00   -0.4296820606E-01
        11    0.5090000000E+02    0.6243232676E+02    0.8589304500E+00    0.4771132834E-02
        12    0.4216000000E+02    0.4518368549E+02    0.2809345700E+00   -0.4413686976E-02
        13    0.2796000000E+02    0.2920048215E+02   -0.1835675100E+00    0.2713927328E-02
        14    0.2551000000E+02    0.2007266796E+02   -0.4617251000E-01    0.9536494865E-01
        15    0.1790000000E+02    0.1706047926E+02   -0.8707664000E-01    0.1069673768E+00
        16    0.3007000000E+02    0.2977793542E+02   -0.3648926200E+00   -0.4112411789E-01
        17    0.2681000000E+02    0.2889977538E+02   -0.1408828000E+00    0.1416048538E-01
        18    0.3682000000E+02    0.4202360002E+02    0.7888886100E+00    0.1289406967E+00
        19    0.5646000000E+02    0.5408053784E+02    0.7860541500E+00    0.4585832866E-01
        20    0.6900000000E+02    0.7114667498E+02    0.8094050800E+00   -0.6572215986E-01
        21    0.7520000000E+02    0.6435759997E+02    0.8543865600E+00   -0.9395626240E-02
        22    0.8285000000E+02    0.7321184871E+02    0.1182000000E+01    0.2119102319E-02
        23    0.6942000000E+02    0.6979868491E+02    0.1079098000E+01    0.2825255808E-02
        24    0.7737000000E+02    0.7523821141E+02    0.1130350480E+01   -0.2310154379E-01
        25    0.6383000000E+02    0.5907596912E+02    0.7293209600E+00   -0.7864604280E-03
        26    0.4307000000E+02    0.4683221669E+02    0.7231827200E+00    0.8159969699E-01
        27    0.2720000000E+02    0.2476419513E+02   -0.5135964000E-01    0.6213794720E-01
        28    0.6276000000E+02    0.6798561005E+02    0.6173054700E+00   -0.8636226171E-01
        29    0.5015000000E+02    0.3389589817E+02   -0.3088756000E-01    0.4188692500E-02
        30    0.9080000000E+02    0.9359200082E+02    0.1027554390E+01   -0.1712388701E+00
        31    0.6660000000E+02    0.7350198532E+02    0.1181158070E+01   -0.5038822800E-04
        32    0.5100000000E+02    0.5291584269E+02    0.5009548400E+00   -0.8893706508E-02
        33    0.7420000000E+02    0.5880607844E+02    0.5985648800E+00   -0.2770500023E-01
        34    0.6511000000E+02    0.6095178469E+02    0.7605962000E+00   -0.6735307490E-02
        35    0.6029000000E+02    0.5669129551E+02    0.6060024200E+00   -0.1160560259E-01
        36    0.4460000000E+02    0.4347856807E+02    0.1778596100E+00   -0.1542711410E-01
