     Index              y_true              y_pred        descriptor_1
         1    0.1000000000E+00   -0.7289332298E+00    0.1978300000E+01
         2    0.2600000000E+01    0.4958049610E+00    0.1883500000E+01
         3    0.4090000000E+02    0.2996057703E+02   -0.3972000000E+00
         4    0.1560000000E+01    0.6350776987E+01    0.1430300000E+01
         5    0.4660000000E+01    0.4319882012E+01    0.1587500000E+01
         6    0.6650000000E+01    0.6737060446E+01    0.1400400000E+01
         7    0.4360000000E+01    0.8527658687E+01    0.1261800000E+01
         8    0.1337000000E+02    0.1807493214E+02    0.5228000000E+00
         9    0.2141000000E+02    0.1975054968E+02    0.3931000000E+00
        10    0.1012000000E+02    0.2371157003E+02    0.8650000000E-01
        11    0.4660000000E+01    0.9703303996E+01    0.1170800000E+01
        12    0.1128000000E+02    0.8553497045E+01    0.1259800000E+01
        13    0.7530000000E+01    0.1237886601E+02    0.9637000000E+00
        14    0.6140000000E+01    0.5840469407E+01    0.1469800000E+01
        15    0.5980000000E+01    0.4327633520E+01    0.1586900000E+01
        16    0.6970000000E+01    0.3989151024E+01    0.1613100000E+01
        17    0.4390000000E+01    0.6284889173E+01    0.1435400000E+01
        18    0.3600000000E+01    0.6886922925E+01    0.1388800000E+01
        19    0.1002000000E+02    0.2387176786E+02    0.7410000000E-01
        20    0.1925000000E+02    0.1867309013E+02    0.4765000000E+00
        21    0.2977000000E+02    0.3166590868E+02   -0.5292000000E+00
        22    0.3366000000E+02    0.3315678197E+02   -0.6446000000E+00
        23    0.2492000000E+02    0.2942055533E+02   -0.3554000000E+00
        24    0.2638000000E+02    0.2471668218E+02    0.8700000000E-02
        25    0.2218000000E+02    0.2093394650E+02    0.3015000000E+00
        26    0.1799000000E+02    0.1525338339E+02    0.7412000000E+00
        27    0.1262000000E+02    0.7043244993E+01    0.1376700000E+01
        28    0.5650000000E+01    0.5613091853E+01    0.1487400000E+01
        29    0.2455000000E+02    0.2460299340E+02    0.1750000000E-01
        30    0.7980000000E+01    0.6664713042E+01    0.1406000000E+01
        31    0.4200000000E+00    0.4919331928E+01    0.1541100000E+01
        32    0.3850000000E+02    0.2449318038E+02    0.2600000000E-01
        33    0.2347000000E+02    0.2560293787E+02   -0.5990000000E-01
        34    0.2613000000E+02    0.1778166677E+02    0.5455000000E+00
        35    0.1546000000E+02    0.1049395777E+02    0.1109600000E+01
        36    0.2213000000E+02    0.1728815412E+02    0.5837000000E+00
