     Index              y_true              y_pred        descriptor_1
         1    0.1000000000E+00    0.2644792454E+01   -0.2200000000E-01
         2    0.2600000000E+01    0.3728045974E+01    0.1835261000E-01
         3    0.4090000000E+02    0.2981389194E+02    0.9900844800E+00
         4    0.1560000000E+01    0.2784768749E+01   -0.1678570000E-01
         5    0.4660000000E+01    0.7381231568E+01    0.1544385500E+00
         6    0.1316000000E+02    0.1265969676E+02    0.3510682800E+00
         7    0.3140000000E+01    0.2056603705E+01   -0.4391080000E-01
         8    0.2309000000E+02    0.1544798895E+02    0.4549358100E+00
         9    0.6070000000E+01    0.4708505250E+01    0.5487600000E-01
        10    0.4360000000E+01    0.7728640044E+01    0.1673799700E+00
        11    0.1337000000E+02    0.1586817152E+02    0.4705881600E+00
        12    0.2141000000E+02    0.2247899557E+02    0.7168500000E+00
        13    0.1012000000E+02    0.8157049973E+01    0.1833388000E+00
        14    0.4660000000E+01    0.6236475240E+01    0.1117948800E+00
        15    0.7530000000E+01    0.1278045279E+02    0.3555666000E+00
        16    0.5980000000E+01    0.6163058220E+01    0.1090600000E+00
        17    0.6970000000E+01    0.6481247320E+01    0.1209129600E+00
        18    0.4390000000E+01    0.5307983536E+01    0.7720735000E-01
        19    0.3600000000E+01    0.7480252253E+01    0.1581272000E+00
        20    0.7350000000E+01    0.9856006713E+01    0.2466271600E+00
        21    0.4060000000E+01    0.5274030634E+01    0.7594256000E-01
        22    0.1925000000E+02    0.3425214796E+02    0.1155415320E+01
        23    0.2977000000E+02    0.2977293659E+02    0.9885588400E+00
        24    0.2492000000E+02    0.3116698860E+02    0.1040489100E+01
        25    0.1799000000E+02    0.1694447951E+02    0.5106820400E+00
        26    0.1262000000E+02    0.1374626157E+02    0.3915442400E+00
        27    0.5650000000E+01    0.7273559374E+01    0.1504276200E+00
        28    0.1040000000E+01    0.4229974128E+01    0.3705009000E-01
        29    0.7980000000E+01    0.6772980435E+01    0.1317804000E+00
        30    0.3850000000E+02    0.3401990430E+02    0.1146763940E+01
        31    0.2347000000E+02    0.1962927762E+02    0.6106942800E+00
        32    0.1576000000E+02    0.1431199742E+02    0.4126186400E+00
        33    0.2613000000E+02    0.1952961400E+02    0.6069816800E+00
        34    0.1546000000E+02    0.6247757529E+01    0.1122151600E+00
        35    0.2213000000E+02    0.1922573098E+02    0.5956616400E+00
        36    0.9540000000E+01    0.7128500842E+01    0.1450240000E+00
