     Index              y_true              y_pred        descriptor_1
         1    0.2600000000E+01    0.3602576118E+01    0.0000000000E+00
         2    0.4090000000E+02    0.2750567796E+02    0.3954846237E+00
         3    0.6650000000E+01    0.5692676607E+01    0.3458139494E-01
         4    0.1316000000E+02    0.6676269246E+01    0.5085525627E-01
         5    0.2280000000E+01    0.3602576118E+01    0.0000000000E+00
         6    0.2309000000E+02    0.1543627618E+02    0.1957924310E+00
         7    0.6070000000E+01    0.3602576118E+01    0.0000000000E+00
         8    0.4360000000E+01    0.9836529928E+01    0.1031428010E+00
         9    0.1012000000E+02    0.2084167250E+02    0.2852264777E+00
        10    0.1470000000E+02    0.1838355503E+02    0.2445561217E+00
        11    0.7530000000E+01    0.1119491519E+02    0.1256177287E+00
        12    0.6140000000E+01    0.4558546470E+01    0.1581684156E-01
        13    0.5980000000E+01    0.4632214772E+01    0.1703570768E-01
        14    0.4390000000E+01    0.3436599984E+01   -0.2746129327E-02
        15    0.3600000000E+01    0.3521336738E+01   -0.1344132080E-02
        16    0.7350000000E+01    0.2728297527E+01   -0.1446522472E-01
        17    0.4060000000E+01    0.4896244257E+01    0.2140416171E-01
        18    0.4810000000E+01    0.8143194423E+01    0.7512601224E-01
        19    0.1002000000E+02    0.1756413525E+02    0.2309985540E+00
        20    0.1925000000E+02    0.2996584148E+02    0.4361888323E+00
        21    0.2977000000E+02    0.3373098383E+02    0.4984843418E+00
        22    0.3366000000E+02    0.2708084314E+02    0.3884555929E+00
        23    0.2218000000E+02    0.2447433362E+02    0.3453300420E+00
        24    0.1799000000E+02    0.2249070085E+02    0.3125101902E+00
        25    0.1262000000E+02    0.1670087179E+02    0.2167155782E+00
        26    0.5650000000E+01    0.3975968341E+01    0.6177896231E-02
        27    0.2455000000E+02    0.1882594328E+02    0.2518755798E+00
        28    0.1040000000E+01    0.6986216679E+01    0.5598343774E-01
        29    0.4200000000E+00    0.3602576118E+01    0.0000000000E+00
        30    0.3850000000E+02    0.3253134162E+02    0.4786358697E+00
        31    0.2347000000E+02    0.2188742890E+02    0.3025288588E+00
        32    0.1576000000E+02    0.1415359937E+02    0.1745701244E+00
        33    0.2613000000E+02    0.2208351431E+02    0.3057731560E+00
        34    0.1546000000E+02    0.1401631984E+02    0.1722987897E+00
        35    0.2213000000E+02    0.1942561706E+02    0.2617973782E+00
        36    0.9540000000E+01    0.8142029330E+01    0.7510673540E-01
