     Index              y_true              y_pred        descriptor_1
         1    0.3200000000E+01    0.6364572594E+01   -0.1000000000E+01
         2    0.1850000000E+02    0.1506816433E+02   -0.6446000000E+00
         3    0.8872000000E+02    0.7527046070E+02    0.1813683520E+01
         4    0.2045000000E+02    0.1733323686E+02   -0.5521086700E+00
         5    0.2078000000E+02    0.3189542949E+02    0.4251978000E-01
         6    0.2548000000E+02    0.2366715721E+02   -0.2934711600E+00
         7    0.2817000000E+02    0.2949719618E+02   -0.5540900000E-01
         8    0.6524000000E+02    0.5627770518E+02    0.1038138720E+01
         9    0.1845000000E+02    0.1486225704E+02   -0.6530079600E+00
        10    0.4263000000E+02    0.5309883756E+02    0.9083337400E+00
        11    0.6056000000E+02    0.4137108859E+02    0.4294461600E+00
        12    0.5090000000E+02    0.5963993769E+02    0.1175431170E+01
        13    0.1790000000E+02    0.3127281314E+02    0.1709604000E-01
        14    0.4216000000E+02    0.3674780923E+02    0.2406604800E+00
        15    0.1464000000E+02    0.4018157748E+02    0.3808740000E+00
        16    0.2796000000E+02    0.2229375591E+02   -0.3495522400E+00
        17    0.3187000000E+02    0.2521291780E+02   -0.2303520100E+00
        18    0.3007000000E+02    0.3449852293E+02    0.1488137600E+00
        19    0.2681000000E+02    0.2306188951E+02   -0.3181864900E+00
        20    0.2622000000E+02    0.3329605316E+02    0.9971245000E-01
        21    0.5646000000E+02    0.7354385716E+02    0.1743179880E+01
        22    0.6900000000E+02    0.7536316791E+02    0.1817469100E+01
        23    0.7520000000E+02    0.8391280012E+02    0.2166582360E+01
        24    0.8285000000E+02    0.7253355457E+02    0.1701925470E+01
        25    0.7737000000E+02    0.8562274096E+02    0.2236405600E+01
        26    0.6383000000E+02    0.6038141244E+02    0.1205708340E+01
        27    0.4307000000E+02    0.4572200063E+02    0.6071100700E+00
        28    0.2720000000E+02    0.1835146182E+02   -0.5105307600E+00
        29    0.6276000000E+02    0.5729221484E+02    0.1079564920E+01
        30    0.5060000000E+01    0.3864593916E+02    0.3181681800E+00
        31    0.2680000000E+02    0.2587361813E+02   -0.2033731600E+00
        32    0.9080000000E+02    0.7083547084E+02    0.1632586400E+01
        33    0.6660000000E+02    0.6508849461E+02    0.1397916000E+01
        34    0.7420000000E+02    0.5834038002E+02    0.1122365400E+01
        35    0.6511000000E+02    0.5400247561E+02    0.9452326400E+00
        36    0.4460000000E+02    0.3519902859E+02    0.1774180100E+00
