     Index              y_true              y_pred        descriptor_1
         1    0.4090000000E+02    0.3656230670E+02    0.1345751620E+01
         2    0.6650000000E+01    0.9631849676E+01    0.1338009600E+00
         3    0.2309000000E+02    0.1652984756E+02    0.4442313800E+00
         4    0.6070000000E+01    0.1420959454E+01   -0.2357135200E+00
         5    0.4360000000E+01    0.6264441121E+01   -0.1774244000E-01
         6    0.1337000000E+02    0.1361700763E+02    0.3131449200E+00
         7    0.2141000000E+02    0.1808936849E+02    0.5144144600E+00
         8    0.1012000000E+02    0.1219084633E+02    0.2489634200E+00
         9    0.1470000000E+02    0.1646823607E+02    0.4414586800E+00
        10    0.4660000000E+01    0.5642809983E+01   -0.4571769000E-01
        11    0.1128000000E+02    0.9984300605E+01    0.1496623000E+00
        12    0.7530000000E+01    0.1411890423E+02    0.3357317600E+00
        13    0.5980000000E+01    0.3533537387E+01   -0.1406412300E+00
        14    0.6970000000E+01    0.2526527052E+01   -0.1859596900E+00
        15    0.4390000000E+01    0.4635308792E+01   -0.9105824000E-01
        16    0.3600000000E+01    0.8634820238E+01    0.8893167000E-01
        17    0.7350000000E+01    0.1091560483E+02    0.1915737600E+00
        18    0.4060000000E+01    0.2383289185E+01   -0.1924058200E+00
        19    0.4810000000E+01    0.4918736282E+01   -0.7830316000E-01
        20    0.1002000000E+02    0.2537103257E+02    0.8421110000E+00
        21    0.1925000000E+02    0.2454474851E+02    0.8049257600E+00
        22    0.2305000000E+02    0.2348137346E+02    0.7570707200E+00
        23    0.2977000000E+02    0.2338493983E+02    0.7527309200E+00
        24    0.3366000000E+02    0.2605181335E+02    0.8727481600E+00
        25    0.2492000000E+02    0.2915075432E+02    0.1012209720E+01
        26    0.1799000000E+02    0.1753546287E+02    0.4894870600E+00
        27    0.1262000000E+02    0.1053368385E+02    0.1743861800E+00
        28    0.5650000000E+01    0.2484555826E+01   -0.1878485200E+00
        29    0.2455000000E+02    0.2406069873E+02    0.7831420800E+00
        30    0.1040000000E+01    0.1070725993E+02    0.1821976200E+00
        31    0.7980000000E+01    0.7329744936E+01    0.3019940000E-01
        32    0.4200000000E+00    0.6658691509E+01    0.0000000000E+00
        33    0.2347000000E+02    0.1757574777E+02    0.4913000000E+00
        34    0.2613000000E+02    0.1979252748E+02    0.5910616800E+00
        35    0.1546000000E+02    0.1263829631E+02    0.2691000000E+00
        36    0.2213000000E+02    0.2003996713E+02    0.6021972000E+00
