     Index              y_true              y_pred        descriptor_1        descriptor_2
         1    0.2600000000E+01    0.1612913938E+01    0.0000000000E+00   -0.3609537750E-02
         2    0.1560000000E+01    0.1090112891E+01   -0.1418443695E-01   -0.4117571715E-02
         3    0.4660000000E+01    0.4474802871E+01    0.9317252280E-02    0.1095649583E-01
         4    0.6650000000E+01    0.4211269205E+01   -0.5744647778E-01    0.2098200000E-01
         5    0.1316000000E+02    0.1391665985E+02    0.8222471537E-01    0.5173952856E-01
         6    0.2280000000E+01    0.1732564414E+01    0.0000000000E+00   -0.2933374080E-02
         7    0.3140000000E+01    0.5057351329E+01    0.9193177620E-01    0.0000000000E+00
         8    0.2309000000E+02    0.2290540945E+02    0.5008072208E+00    0.3034323028E-01
         9    0.6070000000E+01    0.2079289649E+01    0.0000000000E+00   -0.9739752000E-03
        10    0.4360000000E+01    0.8314766438E+01    0.1965569903E+00    0.3634017240E-03
        11    0.1337000000E+02    0.1305610109E+02    0.3803896050E+00   -0.4548274206E-02
        12    0.2141000000E+02    0.2333135765E+02    0.4752510998E+00    0.3715800774E-01
        13    0.1012000000E+02    0.1298136468E+02    0.3007504978E+00    0.8764775784E-02
        14    0.1470000000E+02    0.1808294050E+02    0.5465067800E+00   -0.4791126966E-02
        15    0.4660000000E+01    0.7892064470E+01    0.1321865749E+00    0.9076644575E-02
        16    0.1128000000E+02    0.1084794857E+02    0.2118868524E+00    0.1203486356E-01
        17    0.7530000000E+01    0.9710202568E+01    0.2012010888E+00    0.7448260908E-02
        18    0.6140000000E+01    0.3678327453E+01    0.3309110973E-01    0.2355198625E-02
        19    0.5980000000E+01    0.3283679269E+01    0.2244740851E-01    0.1960704174E-02
        20    0.4390000000E+01    0.5251097695E+01    0.6781757364E-01    0.5253879960E-02
        21    0.3600000000E+01    0.6087371586E+01    0.8897295015E-01    0.6331116825E-02
        22    0.4060000000E+01    0.2634305404E+01    0.3713622660E-01   -0.4242397656E-02
        23    0.1002000000E+02    0.1253782257E+02    0.5576759112E+00   -0.3805380688E-01
        24    0.1925000000E+02    0.2133722637E+02    0.6564273436E+00   -0.5358700672E-02
        25    0.2305000000E+02    0.2160576561E+02    0.8000410461E+00   -0.2861027131E-01
        26    0.2977000000E+02    0.2599875162E+02    0.8136601021E+00   -0.6133701420E-02
        27    0.3366000000E+02    0.3406186307E+02    0.6589673700E+00    0.6611214445E-01
        28    0.2492000000E+02    0.2238437523E+02    0.7531932200E+00   -0.1613035746E-01
        29    0.1262000000E+02    0.1395760812E+02    0.5225280489E+00   -0.2396840566E-01
        30    0.1040000000E+01    0.9265910287E+00    0.2228305464E+00   -0.4591975393E-01
        31    0.4200000000E+00    0.2251639335E+01    0.0000000000E+00    0.0000000000E+00
        32    0.2347000000E+02    0.2339445031E+02    0.5515741500E+00    0.2435107909E-01
        33    0.2613000000E+02    0.2040161614E+02    0.4142128385E+00    0.3112887726E-01
        34    0.1546000000E+02    0.1267988522E+02    0.3586749600E+00   -0.2929193474E-02
        35    0.2213000000E+02    0.2314479079E+02    0.4197599026E+00    0.4567428400E-01
        36    0.9540000000E+01    0.9375713619E+01    0.1456707266E+00    0.1513536095E-01
