     Index              y_true              y_pred        descriptor_1
         1    0.1000000000E+00    0.4431609060E+01    0.0000000000E+00
         2    0.2600000000E+01    0.3306735872E+01    0.4378824000E-01
         3    0.4090000000E+02    0.2719356558E+02   -0.8860607800E+00
         4    0.1560000000E+01    0.5398852640E+01   -0.3765215000E-01
         5    0.1316000000E+02    0.1128763863E+02   -0.2668865000E+00
         6    0.2280000000E+01    0.5890707091E+01   -0.5679870000E-01
         7    0.2309000000E+02    0.1639584967E+02   -0.4657352000E+00
         8    0.6070000000E+01    0.6796306204E+00    0.1460542700E+00
         9    0.4360000000E+01    0.8399305182E+01   -0.1544515700E+00
        10    0.2141000000E+02    0.1615195997E+02   -0.4562412400E+00
        11    0.1012000000E+02    0.1497064819E+02   -0.4102560000E+00
        12    0.1470000000E+02    0.1393547151E+02   -0.3699594000E+00
        13    0.4660000000E+01    0.5647175744E+01   -0.4731869000E-01
        14    0.1128000000E+02    0.9512956930E+01   -0.1978029900E+00
        15    0.7530000000E+01    0.1285820557E+02   -0.3280243800E+00
        16    0.6140000000E+01    0.5766418379E+01   -0.5196048000E-01
        17    0.5980000000E+01    0.5379682274E+01   -0.3690590000E-01
        18    0.6970000000E+01    0.5098354028E+01   -0.2595456000E-01
        19    0.4390000000E+01    0.5406672609E+01   -0.3795656000E-01
        20    0.3600000000E+01    0.6416210192E+01   -0.7725510000E-01
        21    0.4060000000E+01    0.5829909092E+01   -0.5443200000E-01
        22    0.1002000000E+02    0.2722123564E+02   -0.8871379000E+00
        23    0.2305000000E+02    0.2881824831E+02   -0.9493052400E+00
        24    0.2977000000E+02    0.3197567462E+02   -0.1072215220E+01
        25    0.3366000000E+02    0.3125944403E+02   -0.1044334320E+01
        26    0.2492000000E+02    0.2634021080E+02   -0.8528420100E+00
        27    0.2638000000E+02    0.1955501924E+02   -0.5887130400E+00
        28    0.1799000000E+02    0.1790006518E+02   -0.5242902000E+00
        29    0.5650000000E+01    0.4882691834E+01   -0.1755942000E-01
        30    0.2455000000E+02    0.2233150692E+02   -0.6967941200E+00
        31    0.1040000000E+01    0.2825472454E+01    0.6252251000E-01
        32    0.7980000000E+01    0.2396062920E+01    0.7923825000E-01
        33    0.3850000000E+02    0.3558234797E+02   -0.1212613160E+01
        34    0.2347000000E+02    0.2456882833E+02   -0.7838869300E+00
        35    0.1576000000E+02    0.1427457314E+02   -0.3831597000E+00
        36    0.9540000000E+01    0.7351059770E+01   -0.1136462400E+00
