     Index              y_true              y_pred        descriptor_1        descriptor_2
         1    0.1000000000E+00   -0.5138583757E+00    0.0000000000E+00    0.0000000000E+00
         2    0.2600000000E+01    0.3425634953E+01    0.0000000000E+00    0.2807707500E+00
         3    0.4090000000E+02    0.2848587185E+02    0.1444085347E+00    0.1897171500E+00
         4    0.1560000000E+01   -0.1040163846E+01   -0.1397646409E-01    0.1441649800E+00
         5    0.4660000000E+01    0.6395281333E+01    0.2707923647E-02    0.4572204000E+00
         6    0.6650000000E+01    0.6237162087E+01   -0.4888169294E-02    0.5446900800E+00
         7    0.3140000000E+01    0.3901019809E+01    0.6626118174E-02    0.2285212000E+00
         8    0.6070000000E+01    0.6966687276E+01    0.0000000000E+00    0.5331443000E+00
         9    0.1337000000E+02    0.1142267414E+02    0.5917749789E-01    0.8149830000E-01
        10    0.2141000000E+02    0.1668580184E+02    0.7840755331E-01    0.2066407200E+00
        11    0.1012000000E+02    0.1500736022E+02    0.8996494958E-01   -0.6321368000E-01
        12    0.1470000000E+02    0.2197965967E+02    0.1033676248E+00    0.2594908200E+00
        13    0.4660000000E+01    0.5142095020E+01    0.1362824740E-01    0.2259553600E+00
        14    0.1128000000E+02    0.7924563154E+01    0.2331426597E-01    0.2983588500E+00
        15    0.7530000000E+01    0.9634383213E+01    0.2368004038E-01    0.4154644800E+00
        16    0.6140000000E+01    0.3346863160E+01    0.3679368182E-02    0.2273298000E+00
        17    0.4390000000E+01    0.4247794341E+01   -0.1732799935E-02    0.3618907500E+00
        18    0.3600000000E+01    0.5988856301E+01   -0.9840554354E-03    0.4762449200E+00
        19    0.1002000000E+02    0.1897479862E+02    0.9641434323E-01    0.1357153200E+00
        20    0.1925000000E+02    0.2347227492E+02    0.1349361704E+00   -0.4447784000E-01
        21    0.2305000000E+02    0.2378096183E+02    0.1536432674E+00   -0.2656445100E+00
        22    0.2977000000E+02    0.3241495087E+02    0.1885377341E+00   -0.1038744000E+00
        23    0.2492000000E+02    0.2584780136E+02    0.1347405443E+00    0.1273706500E+00
        24    0.2638000000E+02    0.2271290619E+02    0.9935840256E-01    0.3638643500E+00
        25    0.2218000000E+02    0.2583789950E+02    0.1129102658E+00    0.4104291100E+00
        26    0.1799000000E+02    0.2138510208E+02    0.6897610149E-01    0.6641596500E+00
        27    0.1262000000E+02    0.1138664370E+02    0.9099954007E-01   -0.3347132400E+00
        28    0.5650000000E+01    0.3858123981E+01    0.2523100349E-04    0.3112666100E+00
        29    0.2455000000E+02    0.2080587177E+02    0.7239208714E-01    0.5784742500E+00
        30    0.1040000000E+01    0.1799919125E+01    0.0000000000E+00    0.1649047200E+00
        31    0.7980000000E+01    0.7103326475E+01   -0.1270537077E-02    0.5593979500E+00
        32    0.4200000000E+00    0.1874311748E+01    0.0000000000E+00    0.1702067400E+00
        33    0.3850000000E+02    0.3323426004E+02    0.1877982174E+00   -0.3586888000E-01
        34    0.2347000000E+02    0.2231327434E+02    0.1168786619E+00    0.1076425400E+00
        35    0.1546000000E+02    0.1774839958E+02    0.8204722994E-01    0.2350620000E+00
        36    0.9540000000E+01    0.5881487735E+01    0.1670072800E-01    0.2387143500E+00
