     Index              y_true              y_pred        descriptor_1
         1    0.3200000000E+01   -0.2968684107E+01   -0.9964000000E+00
         2    0.1850000000E+02    0.1314414983E+02   -0.6665746200E+00
         3    0.8872000000E+02    0.6579907276E+02    0.4112575000E+00
         4    0.2045000000E+02    0.2354451209E+02   -0.4536820000E+00
         5    0.2078000000E+02    0.3644022220E+02   -0.1897102800E+00
         6    0.5301000000E+02    0.4968231253E+02    0.8135175000E-01
         7    0.2548000000E+02    0.2290892094E+02   -0.4666923800E+00
         8    0.2817000000E+02    0.4365172813E+01   -0.8462779200E+00
         9    0.4263000000E+02    0.5694095498E+02    0.2299342100E+00
        10    0.6056000000E+02    0.6126689698E+02    0.3184850800E+00
        11    0.3615000000E+02    0.4482290384E+02   -0.1811904000E-01
        12    0.5090000000E+02    0.6110531401E+02    0.3151775200E+00
        13    0.1790000000E+02    0.2638144528E+02   -0.3956107400E+00
        14    0.1464000000E+02    0.3059954756E+02   -0.3092673200E+00
        15    0.2796000000E+02    0.2803340249E+02   -0.3617956200E+00
        16    0.3120000000E+02    0.3187588968E+02   -0.2831409400E+00
        17    0.1790000000E+02    0.2234694727E+02   -0.4781958300E+00
        18    0.3007000000E+02    0.3951456350E+02   -0.1267793400E+00
        19    0.2681000000E+02    0.3670662335E+02   -0.1842571200E+00
        20    0.2622000000E+02    0.4602773206E+02    0.6543470000E-02
        21    0.3682000000E+02    0.5817625797E+02    0.2552205300E+00
        22    0.5646000000E+02    0.6532543244E+02    0.4015622100E+00
        23    0.6900000000E+02    0.5371797178E+02    0.1639606100E+00
        24    0.8285000000E+02    0.6340949864E+02    0.3623435600E+00
        25    0.6942000000E+02    0.6638546639E+02    0.4232608200E+00
        26    0.6383000000E+02    0.6048320912E+02    0.3024432000E+00
        27    0.5774000000E+02    0.5275435189E+02    0.1442355700E+00
        28    0.4307000000E+02    0.5621613990E+02    0.2150974400E+00
        29    0.6276000000E+02    0.5165863208E+02    0.1218064800E+00
        30    0.5060000000E+01    0.1629187069E+02   -0.6021416200E+00
        31    0.5015000000E+02    0.4424439111E+02   -0.2996104000E-01
        32    0.2680000000E+02    0.2424390085E+02   -0.4393657000E+00
        33    0.6660000000E+02    0.6399546383E+02    0.3743381100E+00
        34    0.5100000000E+02    0.3894830056E+02   -0.1383705900E+00
        35    0.7420000000E+02    0.4864874107E+02    0.6019482000E-01
        36    0.6511000000E+02    0.5908247162E+02    0.2737704800E+00
