     Index              y_true              y_pred        descriptor_1        descriptor_2
         1    0.3200000000E+01    0.4758273858E+01    0.2000000000E+01    0.0000000000E+00
         2    0.1850000000E+02    0.2267358010E+02    0.1462737020E+01    0.0000000000E+00
         3    0.8872000000E+02    0.7244622809E+02   -0.8269312000E-01   -0.1413496213E-02
         4    0.2045000000E+02    0.1419015616E+02    0.1725695040E+01    0.2288603070E-03
         5    0.2078000000E+02    0.2632191720E+02    0.1285526790E+01   -0.1815203745E-02
         6    0.5301000000E+02    0.5518668183E+02    0.5874930900E+00    0.2671747857E-02
         7    0.2548000000E+02    0.3154434657E+02    0.1199866550E+01    0.8447841894E-04
         8    0.2817000000E+02    0.2397456609E+02    0.1525669200E+01    0.2729429269E-02
         9    0.4263000000E+02    0.5878651859E+02    0.3713744100E+00   -0.2240880493E-03
        10    0.6056000000E+02    0.7185309475E+02    0.3561090000E+00    0.9858280792E-02
        11    0.3615000000E+02    0.3411373758E+02    0.1183700260E+01    0.1714607274E-02
        12    0.5090000000E+02    0.5704773321E+02    0.5657469600E+00    0.3583767062E-02
        13    0.1790000000E+02    0.3318817847E+02    0.1350550570E+01    0.5438546568E-02
        14    0.1464000000E+02    0.3357542268E+02    0.1161917210E+01    0.6992026402E-03
        15    0.2796000000E+02    0.2728992018E+02    0.1400970000E+01    0.2052747564E-02
        16    0.3120000000E+02    0.2709908018E+02    0.1402448600E+01    0.1939109776E-02
        17    0.1790000000E+02    0.1281671355E+02    0.1810865840E+01    0.1406400546E-02
        18    0.3007000000E+02    0.2160967404E+02    0.1407967650E+01   -0.2320537362E-02
        19    0.2681000000E+02    0.2556785372E+02    0.1391032170E+01    0.4040473376E-03
        20    0.2622000000E+02    0.3863894898E+02    0.1085650090E+01    0.2722783523E-02
        21    0.3682000000E+02    0.3943141958E+02   -0.1271117400E+00   -0.2911008328E-01
        22    0.5646000000E+02    0.5393625916E+02    0.2096257200E+00   -0.8448808911E-02
        23    0.6900000000E+02    0.7194265048E+02    0.9470487000E+00    0.2575134670E-01
        24    0.8285000000E+02    0.7462688447E+02    0.1822713200E+00    0.7431201619E-02
        25    0.6942000000E+02    0.7186401300E+02   -0.2131189000E-01   -0.2376000989E-03
        26    0.6383000000E+02    0.5098253411E+02    0.5924729500E+00   -0.5704094259E-03
        27    0.5774000000E+02    0.4231759488E+02    0.9312449600E+00    0.1542472891E-02
        28    0.4307000000E+02    0.5423018066E+02    0.1498025900E+00   -0.9814459217E-02
        29    0.6276000000E+02    0.6316997143E+02    0.1465374200E+00   -0.2724178104E-02
        30    0.5060000000E+01    0.2753381618E+01    0.1550411770E+01   -0.1364648995E-01
        31    0.5015000000E+02    0.4287421654E+02    0.8633955900E+00    0.1728571960E-03
        32    0.2680000000E+02    0.2308543952E+02    0.1287623260E+01   -0.4357621805E-02
        33    0.6660000000E+02    0.6673165227E+02    0.2590799700E+00    0.3148561032E-02
        34    0.5100000000E+02    0.5146388336E+02    0.9670995100E+00    0.9845897518E-02
        35    0.7420000000E+02    0.6600440679E+02    0.7879726000E+00    0.1672464339E-01
        36    0.6511000000E+02    0.5402288631E+02    0.5633489800E+00    0.1090936555E-02
