     Index              y_true              y_pred        descriptor_1
         1    0.1000000000E+00    0.6719392145E+01    0.0000000000E+00
         2    0.2600000000E+01   -0.1379865840E+00   -0.2802454200E+00
         3    0.4090000000E+02    0.2518332009E+02    0.7545786000E+00
         4    0.4660000000E+01    0.9447611030E+01    0.1114960800E+00
         5    0.6650000000E+01    0.7552728130E+01    0.3405654000E-01
         6    0.2280000000E+01    0.8795036056E+01    0.8482683000E-01
         7    0.3140000000E+01   -0.8025740028E-01   -0.2778861600E+00
         8    0.2309000000E+02    0.1480991827E+02    0.3306413400E+00
         9    0.1337000000E+02    0.1720246635E+02    0.4284193200E+00
        10    0.2141000000E+02    0.1720661387E+02    0.4285888200E+00
        11    0.1012000000E+02    0.9039521692E+01    0.9481840000E-01
        12    0.1470000000E+02    0.1774286427E+02    0.4505041500E+00
        13    0.4660000000E+01    0.9396628981E+01    0.1094125600E+00
        14    0.7530000000E+01    0.1168666876E+02    0.2030012600E+00
        15    0.5980000000E+01    0.7399887690E+01    0.2781030000E-01
        16    0.6970000000E+01    0.7153693370E+01    0.1774890000E-01
        17    0.3600000000E+01    0.6258304496E+01   -0.1884360000E-01
        18    0.1002000000E+02    0.2150616175E+02    0.6043015300E+00
        19    0.1925000000E+02    0.2648811401E+02    0.8079025500E+00
        20    0.2305000000E+02    0.2778721884E+02    0.8609940000E+00
        21    0.2977000000E+02    0.2784327654E+02    0.8632849500E+00
        22    0.3366000000E+02    0.3195751042E+02    0.1031424300E+01
        23    0.2492000000E+02    0.2618961312E+02    0.7957035000E+00
        24    0.2638000000E+02    0.2052291306E+02    0.5641184000E+00
        25    0.2218000000E+02    0.2074466804E+02    0.5731810200E+00
        26    0.1799000000E+02    0.1587547520E+02    0.3741882200E+00
        27    0.1262000000E+02    0.1750838360E+02    0.4409214600E+00
        28    0.5650000000E+01    0.6865285292E+01    0.5962320000E-02
        29    0.2455000000E+02    0.1583330940E+02    0.3724650000E+00
        30    0.1040000000E+01   -0.6586755270E+01   -0.5437918800E+00
        31    0.7980000000E+01    0.5831094442E+01   -0.3630270000E-01
        32    0.4200000000E+00    0.2790311983E+01   -0.1605725400E+00
        33    0.3850000000E+02    0.3517996928E+02    0.1163118840E+01
        34    0.2347000000E+02    0.2671679401E+02    0.8172481800E+00
        35    0.1546000000E+02    0.1701029168E+02    0.4205655800E+00
        36    0.2213000000E+02    0.1535995339E+02    0.3531200200E+00
