     Index              y_true              y_pred        descriptor_1        descriptor_2
         1    0.8872000000E+02    0.7885379643E+02   -0.4629780000E-01    0.8147405200E+00
         2    0.2078000000E+02    0.2802027381E+02    0.3243791200E+00    0.6055038400E+00
         3    0.6524000000E+02    0.5597766643E+02    0.1496559100E+00    0.7764964800E+00
         4    0.4537000000E+02    0.5733316845E+02    0.2829180000E-02    0.5193102600E+00
         5    0.1845000000E+02    0.1961024039E+02    0.3973129200E+00    0.5931606800E+00
         6    0.4263000000E+02    0.4333606630E+02    0.8848846000E-01    0.4302142200E+00
         7    0.6056000000E+02    0.6045190040E+02    0.9891726000E-01    0.7601583600E+00
         8    0.3615000000E+02    0.2684145428E+02    0.5371493400E+00    0.9924220200E+00
         9    0.5090000000E+02    0.5282670923E+02    0.1401922600E+00    0.7012801000E+00
        10    0.1790000000E+02    0.2772763508E+02    0.3229168800E+00    0.5973989900E+00
        11    0.4216000000E+02    0.3658970803E+02    0.1900853000E+00    0.5029956100E+00
        12    0.1464000000E+02    0.2689242097E+02    0.3253853700E+00    0.5870114900E+00
        13    0.3187000000E+02    0.3694826844E+02    0.2944547200E+00    0.7097528200E+00
        14    0.3120000000E+02    0.3234537704E+02    0.4405128400E+00    0.9066605400E+00
        15    0.2551000000E+02    0.1470131564E+02    0.4010904000E+00    0.5115181700E+00
        16    0.1790000000E+02    0.1762635927E+02    0.3406251000E+00    0.4484638000E+00
        17    0.3007000000E+02    0.4170336632E+02    0.1204250100E+00    0.4619292700E+00
        18    0.2681000000E+02    0.2590736010E+02    0.4196878800E+00    0.7501220000E+00
        19    0.2622000000E+02    0.2184620022E+02    0.4525670400E+00    0.7396712100E+00
        20    0.3682000000E+02    0.4385152497E+02    0.1973160000E-01    0.3076172400E+00
        21    0.5646000000E+02    0.6347067593E+02   -0.3569569000E-01    0.5565265200E+00
        22    0.6900000000E+02    0.6669123875E+02   -0.2303587000E-01    0.6391361400E+00
        23    0.7520000000E+02    0.5778674262E+02    0.3278160000E-02    0.5283850800E+00
        24    0.8285000000E+02    0.8813591352E+02   -0.2747056000E-01    0.1018946760E+01
        25    0.6942000000E+02    0.7884372556E+02    0.1658081000E-01    0.9352098500E+00
        26    0.5774000000E+02    0.5564093264E+02    0.1516147200E+00    0.7741574800E+00
        27    0.4307000000E+02    0.4506050079E+02   -0.5019450000E-02    0.2820169600E+00
        28    0.2720000000E+02    0.2446829792E+02    0.3538703000E+00    0.5977724800E+00
        29    0.6276000000E+02    0.5037805912E+02    0.4564161000E-01    0.4755158600E+00
        30    0.5060000000E+01    0.1136560588E+02    0.4711975200E+00    0.5856369600E+00
        31    0.5015000000E+02    0.3663848537E+02    0.1376760000E-01    0.1655598600E+00
        32    0.2680000000E+02    0.2793718445E+02    0.9600000000E-02    0.0000000000E+00
        33    0.6660000000E+02    0.6432174662E+02    0.1110302100E+00    0.8534758600E+00
        34    0.7420000000E+02    0.7447934997E+02   -0.1619920500E+00    0.5135335700E+00
        35    0.6511000000E+02    0.6321025106E+02   -0.6042162000E-01    0.5043665500E+00
        36    0.6029000000E+02    0.6399047800E+02   -0.1620437800E+00    0.3235019400E+00
