     Index              y_true              y_pred        descriptor_1
         1    0.1000000000E+00    0.3806149033E+01    0.0000000000E+00
         2    0.2600000000E+01    0.3806149033E+01    0.0000000000E+00
         3    0.1560000000E+01    0.2942028462E+01   -0.1966632460E-01
         4    0.4660000000E+01    0.4958146900E+01    0.2621805888E-01
         5    0.1316000000E+02    0.5483250377E+01    0.3816877014E-01
         6    0.2280000000E+01    0.3806149033E+01    0.0000000000E+00
         7    0.3140000000E+01    0.4231364523E+01    0.9677383155E-02
         8    0.6070000000E+01    0.3806149033E+01    0.0000000000E+00
         9    0.1337000000E+02    0.1420693548E+02    0.2367091461E+00
        10    0.2141000000E+02    0.1716809096E+02    0.3041014138E+00
        11    0.4660000000E+01    0.7544199772E+01    0.8507345122E-01
        12    0.1128000000E+02    0.1103019450E+02    0.1644104168E+00
        13    0.7530000000E+01    0.1240259691E+02    0.1956446127E+00
        14    0.6140000000E+01    0.3425363049E+01   -0.8666222071E-02
        15    0.5980000000E+01    0.4068111280E+01    0.5961939540E-02
        16    0.4390000000E+01    0.3960376125E+01    0.3510019498E-02
        17    0.3600000000E+01    0.4477541559E+01    0.1528007063E-01
        18    0.7350000000E+01    0.4680687405E+01    0.1990342100E-01
        19    0.4060000000E+01    0.3764328843E+01   -0.9517762391E-03
        20    0.4810000000E+01    0.6322764410E+01    0.5727508011E-01
        21    0.1002000000E+02    0.1656792675E+02    0.2904424124E+00
        22    0.1925000000E+02    0.2058223053E+02    0.3818030440E+00
        23    0.2977000000E+02    0.3013037142E+02    0.5991070228E+00
        24    0.3366000000E+02    0.2541880719E+02    0.4918775983E+00
        25    0.2638000000E+02    0.2284741334E+02    0.4333558272E+00
        26    0.1799000000E+02    0.1872309120E+02    0.3394913125E+00
        27    0.1262000000E+02    0.1853926018E+02    0.3353075440E+00
        28    0.5650000000E+01    0.4681285395E+01    0.1991703051E-01
        29    0.2455000000E+02    0.1814026843E+02    0.3262269810E+00
        30    0.1040000000E+01    0.3806149033E+01    0.0000000000E+00
        31    0.7980000000E+01    0.4267164568E+01    0.1049214828E-01
        32    0.4200000000E+00    0.3806149033E+01    0.0000000000E+00
        33    0.3850000000E+02    0.3636258885E+02    0.7409446496E+00
        34    0.2347000000E+02    0.3151610654E+02    0.6306446549E+00
        35    0.1576000000E+02    0.1309604403E+02    0.2114266188E+00
        36    0.9540000000E+01    0.1037456682E+02    0.1494891347E+00
