     Index              y_true              y_pred        descriptor_1
         1    0.1850000000E+02    0.9042228781E+01    0.7025000000E+00
         2    0.8872000000E+02    0.7231772353E+02   -0.1498858550E+01
         3    0.2045000000E+02    0.1055706357E+02    0.6497988000E+00
         4    0.2067000000E+02    0.2145131180E+02    0.2707872000E+00
         5    0.2548000000E+02    0.3603372681E+02   -0.2365359600E+00
         6    0.2817000000E+02    0.3071537106E+02   -0.5151002000E-01
         7    0.6524000000E+02    0.4821325722E+02   -0.6602626100E+00
         8    0.4537000000E+02    0.3546845853E+02   -0.2168702400E+00
         9    0.1845000000E+02    0.3242143228E+02   -0.1108640000E+00
        10    0.4263000000E+02    0.4910617968E+02   -0.6913274400E+00
        11    0.3615000000E+02    0.5141068762E+02   -0.7715014200E+00
        12    0.5090000000E+02    0.5733214371E+02   -0.9775092600E+00
        13    0.1790000000E+02    0.3272758923E+02   -0.1215152200E+00
        14    0.1464000000E+02    0.4119365342E+02   -0.4160501400E+00
        15    0.2796000000E+02    0.2479138034E+02    0.1545860000E+00
        16    0.3187000000E+02    0.2692694234E+02    0.8028966000E-01
        17    0.2551000000E+02    0.2915269992E+02    0.2855410000E-02
        18    0.2681000000E+02    0.2608664956E+02    0.1095235000E+00
        19    0.2622000000E+02    0.3437661117E+02   -0.1788848000E+00
        20    0.5646000000E+02    0.6903969053E+02   -0.1384815570E+01
        21    0.6900000000E+02    0.6720619724E+02   -0.1321028220E+01
        22    0.7520000000E+02    0.7323766462E+02   -0.1530863360E+01
        23    0.8285000000E+02    0.8092615739E+02   -0.1798346520E+01
        24    0.6942000000E+02    0.8033159339E+02   -0.1777661600E+01
        25    0.7737000000E+02    0.8239494224E+02   -0.1849445640E+01
        26    0.6383000000E+02    0.6106342710E+02   -0.1107320850E+01
        27    0.4307000000E+02    0.4126644316E+02   -0.4185825000E+00
        28    0.2720000000E+02    0.2793067890E+02    0.4536960000E-01
        29    0.6276000000E+02    0.5856766599E+02   -0.1020493160E+01
        30    0.2680000000E+02    0.2824168494E+02    0.3454968000E-01
        31    0.9080000000E+02    0.7936810078E+02   -0.1744141630E+01
        32    0.6660000000E+02    0.7071576330E+02   -0.1443126250E+01
        33    0.5100000000E+02    0.4349881154E+02   -0.4962467400E+00
        34    0.7420000000E+02    0.5407357029E+02   -0.8641432800E+00
        35    0.6511000000E+02    0.5533260417E+02   -0.9079451500E+00
        36    0.4460000000E+02    0.3538989386E+02   -0.2141369700E+00
