     Index              y_true              y_pred        descriptor_1        descriptor_2
         1    0.1000000000E+00    0.2635619204E+01    0.0000000000E+00    0.0000000000E+00
         2    0.2600000000E+01    0.2635619204E+01    0.0000000000E+00    0.0000000000E+00
         3    0.1560000000E+01    0.5477648458E+01    0.7311272580E-02    0.1564573186E-01
         4    0.4660000000E+01    0.3814894113E+01    0.2754364207E-01   -0.2102681140E-02
         5    0.6650000000E+01    0.3011999713E+01    0.7867163632E-01   -0.2517576001E-01
         6    0.1316000000E+02    0.1445884371E+02    0.1778496608E-01    0.6951755920E-01
         7    0.2280000000E+01    0.2635619204E+01    0.0000000000E+00    0.0000000000E+00
         8    0.2309000000E+02    0.2106752252E+02    0.1499113535E+00    0.6552890150E-01
         9    0.4360000000E+01    0.6176642961E+01    0.7811451916E-01   -0.4703804820E-02
        10    0.1337000000E+02    0.1409847017E+02    0.1447952244E+00    0.2267062934E-01
        11    0.1470000000E+02    0.1712969792E+02    0.1924896458E+00    0.2536768000E-01
        12    0.4660000000E+01    0.5675312799E+01    0.4516201340E-01    0.3639317760E-02
        13    0.1128000000E+02    0.9202485610E+01    0.1080241699E+00    0.4195222320E-02
        14    0.7530000000E+01    0.9466958976E+01    0.1191438767E+00    0.1990482120E-02
        15    0.5980000000E+01    0.4272947694E+01   -0.8210646945E-02    0.1336991757E-01
        16    0.6970000000E+01    0.3647530707E+01   -0.2002776136E-01    0.1350656510E-01
        17    0.3600000000E+01    0.5437708806E+01   -0.7307562021E-01    0.4357862432E-01
        18    0.7350000000E+01    0.5028090478E+01   -0.1028342051E+00    0.5138937234E-01
        19    0.4060000000E+01    0.4247704419E+01    0.1361380578E-01    0.5555126720E-02
        20    0.4810000000E+01    0.4023660645E+01    0.3809428391E-01   -0.4464797150E-02
        21    0.1002000000E+02    0.1121577409E+02    0.2416958917E+00   -0.2977904714E-01
        22    0.2305000000E+02    0.2550961737E+02    0.5666864770E+00   -0.5215764015E-01
        23    0.2977000000E+02    0.2548050300E+02    0.4170007299E+00    0.1452306240E-03
        24    0.3366000000E+02    0.3589593063E+02    0.4634571330E+00    0.5058867000E-01
        25    0.2492000000E+02    0.2872539399E+02    0.3079671767E+00    0.5917014000E-01
        26    0.2218000000E+02    0.1852282669E+02    0.2713343616E+00    0.6645766248E-02
        27    0.1799000000E+02    0.1585174002E+02    0.2179097224E+00    0.8265603456E-02
        28    0.1262000000E+02    0.1576927082E+02    0.2304945074E+00    0.3324172500E-02
        29    0.2455000000E+02    0.2128783451E+02    0.2551944025E+00    0.3002150844E-01
        30    0.1040000000E+01    0.1309078846E+01    0.1116441823E+00   -0.4764905125E-01
        31    0.7980000000E+01    0.5653612472E+01   -0.1053000597E-02    0.1970622368E-01
        32    0.4200000000E+00    0.2635619204E+01    0.0000000000E+00    0.0000000000E+00
        33    0.3850000000E+02    0.3575986600E+02    0.5256712514E+00    0.2790061679E-01
        34    0.1576000000E+02    0.1515103982E+02    0.1468415418E+00    0.2869711416E-01
        35    0.2213000000E+02    0.2359140595E+02    0.3542333757E+00    0.1005160900E-01
        36    0.9540000000E+01    0.1039550927E+02    0.9142626938E-01    0.1765948554E-01
