     Index              y_true              y_pred        descriptor_1
         1    0.1000000000E+00    0.4102122652E+01    0.0000000000E+00
         2    0.2600000000E+01    0.4102122652E+01    0.0000000000E+00
         3    0.1560000000E+01    0.4862115241E+01   -0.3453069177E-01
         4    0.4660000000E+01    0.5490807993E+01   -0.6309570138E-01
         5    0.6650000000E+01    0.5739277470E+01   -0.7438505213E-01
         6    0.1316000000E+02    0.6666362092E+01   -0.1165076646E+00
         7    0.2280000000E+01    0.4102122652E+01    0.0000000000E+00
         8    0.2309000000E+02    0.1513013070E+02   -0.5010637627E+00
         9    0.4360000000E+01    0.9535513457E+01   -0.2468691744E+00
        10    0.1337000000E+02    0.1492781661E+02   -0.4918715081E+00
        11    0.1470000000E+02    0.1463452767E+02   -0.4785457600E+00
        12    0.4660000000E+01    0.4804588534E+01   -0.3191693340E-01
        13    0.1128000000E+02    0.1007476235E+02   -0.2713702518E+00
        14    0.7530000000E+01    0.1126172887E+02   -0.3253007449E+00
        15    0.5980000000E+01    0.3973213069E+01    0.5857079550E-02
        16    0.6970000000E+01    0.3550960815E+01    0.2504234880E-01
        17    0.3600000000E+01    0.5061016316E+01   -0.4356787421E-01
        18    0.7350000000E+01    0.6887055607E+01   -0.1265349989E+00
        19    0.4060000000E+01    0.5185493762E+01   -0.4922357715E-01
        20    0.4810000000E+01    0.6523772062E+01   -0.1100290062E+00
        21    0.1002000000E+02    0.1801619979E+02   -0.6321939392E+00
        22    0.2305000000E+02    0.3183652561E+02   -0.1260128234E+01
        23    0.2977000000E+02    0.2568957466E+02   -0.9808380521E+00
        24    0.3366000000E+02    0.3438883764E+02   -0.1376093970E+01
        25    0.2492000000E+02    0.2198586707E+02   -0.8125580100E+00
        26    0.2218000000E+02    0.1943817737E+02   -0.6968022922E+00
        27    0.1799000000E+02    0.1479673338E+02   -0.4859156679E+00
        28    0.1262000000E+02    0.1692180282E+02   -0.5824693956E+00
        29    0.2455000000E+02    0.1765977412E+02   -0.6159995378E+00
        30    0.1040000000E+01    0.1148360031E+02   -0.3353815987E+00
        31    0.7980000000E+01    0.3755048269E+01    0.1576952025E-01
        32    0.4200000000E+00   -0.1210815936E+01    0.2413963600E+00
        33    0.3850000000E+02    0.3485750962E+02   -0.1397388346E+01
        34    0.1576000000E+02    0.1237967855E+02   -0.3760954188E+00
        35    0.2213000000E+02    0.2005655891E+02   -0.7248988062E+00
        36    0.9540000000E+01    0.8229417248E+01   -0.1875259568E+00
