     Index              y_true              y_pred        descriptor_1
         1    0.1000000000E+00    0.5110489976E+01    0.0000000000E+00
         2    0.2600000000E+01   -0.1722668122E+01   -0.3478069600E+00
         3    0.4090000000E+02    0.2517180945E+02    0.1021118850E+01
         4    0.4660000000E+01    0.8711148813E+01    0.1832731200E+00
         5    0.6650000000E+01    0.6482920194E+01    0.6985654000E-01
         6    0.1316000000E+02    0.7869162231E+01    0.1404161000E+00
         7    0.2309000000E+02    0.1618033821E+02    0.5634540000E+00
         8    0.4360000000E+01    0.1230709330E+02    0.3663062800E+00
         9    0.1337000000E+02    0.1666263675E+02    0.5880029400E+00
        10    0.2141000000E+02    0.1871894514E+02    0.6926688000E+00
        11    0.1012000000E+02    0.1454703157E+02    0.4803188800E+00
        12    0.1470000000E+02    0.1756563703E+02    0.6339655500E+00
        13    0.7530000000E+01    0.1160804496E+02    0.3307248000E+00
        14    0.6140000000E+01    0.6584825336E+01    0.7504350000E-01
        15    0.5980000000E+01    0.6496550873E+01    0.7055034000E-01
        16    0.4390000000E+01    0.4337464061E+01   -0.3934693000E-01
        17    0.3600000000E+01    0.4441856243E+01   -0.3403338000E-01
        18    0.7350000000E+01    0.2994612103E+01   -0.1076979400E+00
        19    0.4060000000E+01    0.7147422287E+01    0.1036796200E+00
        20    0.4810000000E+01    0.9816370568E+01    0.2395287800E+00
        21    0.1002000000E+02    0.2013408213E+02    0.7646991100E+00
        22    0.1925000000E+02    0.2706847189E+02    0.1117658750E+01
        23    0.2305000000E+02    0.2944083581E+02    0.1238411800E+01
        24    0.3366000000E+02    0.3222551048E+02    0.1380151420E+01
        25    0.2492000000E+02    0.2783379445E+02    0.1156613580E+01
        26    0.2638000000E+02    0.1918673559E+02    0.7164792800E+00
        27    0.1799000000E+02    0.1644966574E+02    0.5771627400E+00
        28    0.5650000000E+01    0.5433585403E+01    0.1644552000E-01
        29    0.1040000000E+01    0.8252802774E+00   -0.2181166800E+00
        30    0.7980000000E+01    0.3944999715E+01   -0.5932332000E-01
        31    0.3850000000E+02    0.3405110164E+02    0.1473073800E+01
        32    0.2347000000E+02    0.2653177480E+02    0.1090340930E+01
        33    0.1576000000E+02    0.1500570471E+02    0.5036652900E+00
        34    0.2613000000E+02    0.1863812177E+02    0.6885549000E+00
        35    0.2213000000E+02    0.1649556329E+02    0.5794989200E+00
        36    0.9540000000E+01    0.1015308135E+02    0.2566673200E+00
